cod_municipio,parede_total,familias_cadastradas,parede_porcentagem
432132,903,977.0,0.9242579324462641
522020,19054,20617.0,0.9241887762526071
510780,15114,16354.0,0.9241775712363948
292510,49044,53068.0,0.924172759478405
521930,19129,20699.0,0.9241509251654669
291060,30337,32832.0,0.9240070662768031
430090,1532,1658.0,0.9240048250904704
510779,2783,3012.0,0.9239707835325365
354880,22653,24518.0,0.9239334366587812
172065,4900,5304.0,0.9238310708898945
411820,59390,64288.0,0.9238115978098557
293190,58512,63339.0,0.923791029223701
354340,149337,161657.0,0.9237892575019949
431800,29283,31699.0,0.923783084639894
316520,4739,5130.0,0.9237816764132554
410690,499408,540640.0,0.9237348327907665
311230,26975,29205.0,0.923643211778805
260740,4593,4973.0,0.923587371807762
353550,22655,24531.0,0.9235253352900412
521810,2599,2815.0,0.9232682060390763
270520,13774,14919.0,0.9232522287016556
221062,4521,4897.0,0.9232182969164795
150445,28249,30599.0,0.923200104578581
500568,16263,17616.0,0.9231948228882834
311490,937,1015.0,0.9231527093596059
420820,51626,55925.0,0.9231291908806437
421190,51050,55304.0,0.9230797049038044
310285,6265,6788.0,0.9229522687094873
250990,7180,7780.0,0.922879177377892
220390,43418,47047.0,0.9228643696728803
350070,12389,13425.0,0.922830540037244
260620,77441,83920.0,0.9227955195424213
432162,645,699.0,0.9227467811158798
170820,13201,14307.0,0.9226951841755784
290230,10858,11768.0,0.9226716519374575
354165,2588,2805.0,0.9226381461675579
261150,19947,21621.0,0.9225752740391286
316630,5290,5734.0,0.9225671433554238
231380,20598,22328.0,0.9225188104622
250157,7404,8026.0,0.9225018689259905
430630,1449,1571.0,0.9223424570337365
421565,3585,3887.0,0.9223051196295343
230640,90110,97714.0,0.9221810590089444
130320,11874,12876.0,0.9221808014911463
315217,9093,9861.0,0.9221174323090965
170320,3546,3846.0,0.921996879875195
421227,2505,2717.0,0.9219727640780272
520890,17046,18493.0,0.9217541772562591
421920,1484,1610.0,0.9217391304347826
421960,530,575.0,0.9217391304347826
431402,3092,3355.0,0.9216095380029806
291290,18981,20596.0,0.9215867158671587
120005,6756,7332.0,0.9214402618657938
110033,16338,17731.0,0.9214370311883142
355700,31220,33882.0,0.9214332093737088
290810,19606,21280.0,0.9213345864661654
291050,40395,43846.0,0.9212927062901975
500780,4434,4813.0,0.9212549345522543
350540,7271,7893.0,0.9211959964525529
150795,57922,62878.0,0.9211806991316518
220095,3305,3588.0,0.9211259754738016
314440,2042,2217.0,0.92106450157871
411580,14941,16222.0,0.9210331648378745
520640,7922,8603.0,0.9208415668952691
431730,16036,17415.0,0.9208153890324433
420230,21894,23778.0,0.9207670956346202
150715,18941,20571.0,0.9207622381021827
352120,2974,3230.0,0.9207430340557275
430460,140479,152574.0,0.9207269914926527
410895,3379,3670.0,0.920708446866485
431245,4386,4764.0,0.9206549118387909
420730,13355,14506.0,0.9206535226802702
240220,23975,26043.0,0.920592865645279
421180,1391,1511.0,0.9205823957643945
312960,5819,6321.0,0.9205821863629172
430463,25804,28036.0,0.9203880724782423
250860,11730,12745.0,0.9203609258532758
315420,5221,5673.0,0.9203243433809272
431900,3667,3985.0,0.9202007528230866
510615,9913,10773.0,0.9201707973637798
251120,27275,29643.0,0.9201160476335054
313580,21541,23413.0,0.9200444197667962
150150,63105,68596.0,0.9199516006764242
290395,9894,10757.0,0.9197731709584457
351535,5984,6506.0,0.9197663695050723
352650,1948,2118.0,0.9197355996222851
210005,65083,70764.0,0.919719066191849
430105,5086,5530.0,0.9197106690777577
315880,3886,4226.0,0.9195456696639849
520060,6613,7192.0,0.9194938820912124
150553,133859,145590.0,0.9194244110172402
421870,19192,20876.0,0.9193332055949416
291280,9596,10438.0,0.9193332055949416
421985,1139,1239.0,0.9192897497982244
410180,61386,66779.0,0.9192410787822519
353260,3823,4159.0,0.9192113488819428
352220,103846,112973.0,0.9192107848778026
510452,3229,3513.0,0.919157415314546
430380,2126,2313.0,0.9191526156506701
250050,12426,13521.0,0.9190148657643665
412620,4367,4752.0,0.9189814814814815
316680,7995,8700.0,0.9189655172413793
150020,53038,57717.0,0.9189320304243117
231010,12665,13783.0,0.9188855836900529
353540,7666,8343.0,0.9188541292101162
421220,5016,5459.0,0.9188496061549735
315730,2036,2216.0,0.9187725631768953
280390,14371,15642.0,0.9187444060861782
510050,7923,8624.0,0.9187152133580705
150710,13086,14244.0,0.9187026116259478
261610,7569,8239.0,0.9186794513897317
292720,30014,32671.0,0.9186740534418903
292060,45478,49510.0,0.9185619066855181
171884,3733,4064.0,0.9185531496062992
421835,902,982.0,0.9185336048879837
150613,50967,55492.0,0.9184567144813667
316030,9266,10089.0,0.9184260085241353
270270,3321,3616.0,0.9184181415929203
230580,41357,45032.0,0.918391366139634
292590,24442,26617.0,0.9182853063831385
260590,27827,30308.0,0.9181404249703049
130353,27406,29852.0,0.9180624413774622
280440,15402,16778.0,0.9179878412206461
130240,49834,54287.0,0.9179729953764253
412667,5670,6177.0,0.917921321029626
130165,11339,12353.0,0.9179146765967781
240770,11157,12155.0,0.9178938708350473
171420,6615,7207.0,0.9178576384071042
150330,52488,57188.0,0.9178149262082954
211120,166962,181928.0,0.9177366870410272
291980,34198,37274.0,0.9174759886247786
130426,10806,11780.0,0.9173174872665535
315260,3291,3588.0,0.9172240802675585
420050,2676,2918.0,0.9170664838930774
171525,2354,2567.0,0.9170237631476431
292870,80401,87680.0,0.916982208029197
510757,1778,1939.0,0.9169675090252708
250230,5518,6018.0,0.9169159189099368
290050,6940,7569.0,0.9168978729026291
430057,331,361.0,0.9168975069252078
251150,9373,10223.0,0.9168541524014477
270235,20070,21891.0,0.9168151295052761
230220,52638,57420.0,0.9167189132706374
316555,9194,10030.0,0.9166500498504486
421575,1131,1234.0,0.9165316045380876
521580,1910,2084.0,0.9165067178502879
431890,17316,18894.0,0.9164814226738647
431440,134285,146533.0,0.9164147325175899
210675,17815,19440.0,0.9164094650205762
172049,4000,4365.0,0.9163802978235968
430160,76479,83458.0,0.9163770998586115
510590,11248,12277.0,0.9161847356846136
431055,2033,2219.0,0.9161784587652095
231220,44966,49081.0,0.9161590024653125
130420,52223,57003.0,0.9161447643106503
211110,21278,23226.0,0.9161284767071386
291610,24107,26321.0,0.915884654838342
351660,2163,2362.0,0.915749364944962
510794,4431,4839.0,0.9156850588964662
430570,2761,3016.0,0.9154509283819628
317130,39869,43552.0,0.9154344232182219
352210,87275,95362.0,0.9151968289255679
431971,259,283.0,0.9151943462897526
261350,28225,30842.0,0.9151481745671487
150220,47837,52275.0,0.9151028216164515
421085,1164,1272.0,0.9150943396226415
431010,9289,10152.0,0.9149921197793538
430187,2936,3209.0,0.9149267684636958
431405,19916,21768.0,0.9149209849320102
431238,129,141.0,0.9148936170212766
291780,17904,19570.0,0.91486969851814
421930,11562,12638.0,0.914859946194018
430850,8106,8862.0,0.9146919431279621
521225,1500,1640.0,0.9146341463414634
521850,24447,26733.0,0.9144877118168556
430545,8587,9390.0,0.9144834930777422
316300,3786,4141.0,0.9142719149963777
240880,4229,4626.0,0.9141807176826632
421760,3792,4148.0,0.914175506268081
310170,34062,37264.0,0.9140725633319021
410540,9588,10490.0,0.9140133460438513
522157,2547,2787.0,0.9138858988159311
313507,4594,5027.0,0.9138651283071414
420060,668,731.0,0.9138166894664843
260415,16078,17600.0,0.9135227272727273
412402,8199,8977.0,0.9133340759719283
230510,5954,6519.0,0.9133302653781254
150810,74713,81810.0,0.9132502139102799
231200,28244,30929.0,0.9131882699085001
350170,10367,11353.0,0.9131507090636836
431500,1618,1772.0,0.9130925507900677
250060,20746,22722.0,0.9130358243112402
220915,2979,3263.0,0.912963530493411
411995,17317,18968.0,0.9129586672290173
240190,3814,4178.0,0.9128769746290091
292180,9566,10479.0,0.9128733657791774
351430,3704,4058.0,0.9127649088220798
171250,3140,3441.0,0.912525428654461
353080,17764,19467.0,0.9125186212564853
421270,1293,1417.0,0.9124911785462244
231126,18371,20135.0,0.912391358331264
293110,8716,9553.0,0.9123835444363028
420895,656,719.0,0.9123783031988874
420500,4777,5237.0,0.9121634523582204
230430,16185,17744.0,0.9121393146979261
291570,8141,8926.0,0.9120546717454627
170650,4958,5437.0,0.9118999448225125
290560,21445,23523.0,0.9116609276027717
520430,8520,9347.0,0.9115224136086445
510300,14340,15733.0,0.9114599885590796
354510,2645,2902.0,0.9114403859407305
291880,18412,20201.0,0.9114400277214
410300,2333,2560.0,0.911328125
172090,13710,15044.0,0.9113267747939378
292360,16681,18305.0,0.9112810707456979
316000,2647,2905.0,0.9111876075731498
431775,718,788.0,0.9111675126903553
170720,6050,6641.0,0.9110073784068664
317110,2293,2517.0,0.911005164878824
150100,10017,10996.0,0.9109676245907603
316530,3917,4300.0,0.9109302325581395
510480,16677,18308.0,0.9109132619619839
421910,1152,1265.0,0.9106719367588932
351140,8130,8928.0,0.9106182795698925
431560,89701,98508.0,0.9105960937182767
170255,12471,13697.0,0.910491348470468
312680,5389,5919.0,0.9104578476093935
150770,24207,26593.0,0.91027714060091
432150,14401,15821.0,0.9102458757347829
280640,8255,9070.0,0.9101433296582139
522040,13113,14408.0,0.9101193781232648
314840,3006,3303.0,0.9100817438692098
120020,53882,59213.0,0.9099690946244913
510250,61527,67619.0,0.9099069788077315
510550,8929,9814.0,0.9098227022620746
431975,363,399.0,0.9097744360902256
500080,5301,5827.0,0.9097305646130084
316650,3839,4220.0,0.9097156398104266
150420,161372,177388.0,0.9097120436557151
110100,5984,6579.0,0.9095607235142119
291250,10572,11625.0,0.9094193548387097
241010,10473,11518.0,0.9092724431324882
150310,24513,26960.0,0.9092359050445104
210545,6862,7547.0,0.9092354577978005
412280,1401,1541.0,0.90914990266061
220695,3052,3357.0,0.9091450700029788
421660,44795,49278.0,0.9090263403547222
270090,6070,6678.0,0.9089547768793051
316570,4841,5326.0,0.9089372887720616
291540,7430,8175.0,0.908868501529052
431237,1226,1349.0,0.9088213491475167
521920,1903,2094.0,0.9087870105062082
140010,179052,197067.0,0.9085843900805309
432380,6747,7426.0,0.9085645030972259
431085,2617,2881.0,0.9083651509892399
292750,24186,26627.0,0.9083261351259999
171830,5090,5604.0,0.9082798001427552
410310,10737,11822.0,0.9082219590593809
150800,49834,54878.0,0.9080870294106929
260090,18708,20605.0,0.9079349672409609
353940,4608,5076.0,0.9078014184397163
431532,2027,2233.0,0.9077474249888043
430087,3146,3466.0,0.9076745527986151
130406,39509,43531.0,0.9076060738324413
120034,9800,10800.0,0.9074074074074074
313370,5658,6236.0,0.9073123797305965
313655,4023,4434.0,0.9073071718538566
432090,9378,10337.0,0.9072264680274741
291465,29634,32669.0,0.9070984725580826
352260,18265,20138.0,0.906991756877545
412660,9746,10748.0,0.9067733531819874
291730,27241,30044.0,0.9067035015310877
432146,447,493.0,0.9066937119675457
140020,19499,21506.0,0.9066772063610156
420517,2516,2775.0,0.9066666666666666
172208,8320,9177.0,0.9066143619919363
431620,1543,1702.0,0.9065804935370153
270810,11130,12278.0,0.9064994298745724
290660,12501,13793.0,0.906329297469731
320400,11242,12404.0,0.9063205417607223
410645,4754,5246.0,0.9062142584826535
170110,3426,3781.0,0.9061094948426343
251350,3598,3971.0,0.9060690002518257
430980,1437,1586.0,0.9060529634300126
251455,2863,3160.0,0.9060126582278482
510190,8401,9273.0,0.905963550091664
292420,17001,18766.0,0.9059469252904189
270290,26192,28913.0,0.9058900840452392
140023,9491,10478.0,0.9058026340904752
430270,11588,12796.0,0.9055954985933105
521200,2426,2679.0,0.9055617767823815
291360,151514,167365.0,0.9052908314163655
170220,18853,20827.0,0.9052191866327364
520790,10756,11883.0,0.9051586299755954
420780,3405,3762.0,0.905103668261563
412035,2308,2550.0,0.9050980392156863
355000,5372,5936.0,0.9049865229110512
500770,4799,5303.0,0.9049594569111824
130330,15319,16928.0,0.9049503780718336
350335,1256,1388.0,0.9048991354466859
316710,11987,13248.0,0.9048158212560387
420340,4293,4745.0,0.9047418335089568
231370,6667,7369.0,0.9047360564527073
410715,2905,3211.0,0.9047025848645281
280590,9216,10187.0,0.9046824384018848
270390,4077,4507.0,0.9045928555580208
291992,16332,18055.0,0.9045693713652728
411920,3969,4388.0,0.9045123062898814
314190,2140,2366.0,0.904480135249366
170230,4118,4553.0,0.9044585987261147
431244,1296,1433.0,0.9043963712491278
431065,1579,1746.0,0.9043528064146621
230650,17167,18983.0,0.9043354580414055
231410,54773,60568.0,0.9043224144762911
280260,8381,9268.0,0.9042943461372465
350775,2502,2767.0,0.9042284062161186
410420,42493,46996.0,0.9041833347518938
521500,7043,7791.0,0.9039917853934026
210750,85099,94146.0,0.9039045737471587
316292,20843,23062.0,0.9037811117856214
293320,48460,53621.0,0.9037503962999571
260360,8020,8875.0,0.903661971830986
261580,24836,27484.0,0.9036530344927958
292220,7550,8355.0,0.9036505086774387
412865,2232,2470.0,0.9036437246963562
260660,26126,28912.0,0.9036386275594909
292520,25338,28044.0,0.9035087719298246
431478,749,829.0,0.9034981905910736
420165,608,673.0,0.9034175334323923
421790,3149,3486.0,0.9033275960986804
312360,12104,13400.0,0.9032835820895523
171888,1838,2035.0,0.9031941031941032
260530,34638,38358.0,0.903018926951353
421520,1536,1701.0,0.9029982363315696
250560,5613,6216.0,0.902992277992278
230075,32747,36265.0,0.9029918654349924
270860,48469,53686.0,0.9028238274410461
314180,18385,20367.0,0.9026857170913734
431340,65707,72795.0,0.9026306751837352
220205,8861,9817.0,0.9026179077111134
260105,16785,18599.0,0.9024678746169149
290240,14397,15953.0,0.9024634864915689
412450,1757,1947.0,0.9024139702105803
521770,11289,12512.0,0.9022538363171355
355710,36144,40061.0,0.9022241082349417
250840,2399,2659.0,0.902218879277924
520945,1568,1738.0,0.9021864211737629
412440,10015,11101.0,0.9021709755877849
312860,3521,3903.0,0.9021265693056623
317150,3564,3951.0,0.9020501138952164
510325,15144,16789.0,0.9020191792244923
431350,16720,18538.0,0.9019311684108318
292130,11262,12489.0,0.9017535431179438
500630,26816,29739.0,0.9017115572144322
316580,1311,1454.0,0.9016506189821183
354890,66219,73449.0,0.9015643507740064
520150,2335,2590.0,0.9015444015444015
431210,2161,2397.0,0.901543596161869
316140,3517,3902.0,0.9013326499231163
150375,13218,14665.0,0.9013296965564269
270375,13061,14491.0,0.9013180594851977
310825,8926,9906.0,0.9010700585503735
290510,12241,13586.0,0.9010010304725453
293260,16292,18084.0,0.9009068790090687
430466,16724,18566.0,0.900786383712162
160023,4729,5250.0,0.9007619047619048
421860,844,937.0,0.9007470651013874
231070,26810,29767.0,0.9006618066986932
510515,18674,20740.0,0.9003857280617165
270400,21249,23600.0,0.9003813559322034
412750,13201,14662.0,0.9003546583003683
430265,786,873.0,0.9003436426116839
411730,18646,20710.0,0.900338000965717
431880,13828,15359.0,0.9003190311869262
431477,1557,1730.0,0.9
353490,3684,4094.0,0.8998534440644846
410830,155872,173247.0,0.899709663082189
251385,2564,2850.0,0.8996491228070176
220770,92392,102699.0,0.8996387501338864
420520,986,1096.0,0.8996350364963503
230837,12943,14389.0,0.8995065675168532
352560,2291,2547.0,0.8994895956026698
290130,15139,16837.0,0.8991506800498901
354150,9951,11070.0,0.8989159891598916
280660,13174,14656.0,0.8988810043668122
510820,2596,2889.0,0.8985808238144687
314535,9665,10756.0,0.8985682409817776
221140,5253,5846.0,0.8985631200821074
520440,10097,11237.0,0.898549434902554
430560,956,1064.0,0.8984962406015038
150095,24945,27766.0,0.8984009219909241
270320,17656,19654.0,0.8983413045690445
250520,5968,6644.0,0.8982540638169777
353657,1244,1385.0,0.8981949458483754
220272,5481,6103.0,0.8980829100442406
412120,7776,8659.0,0.8980251761173346
351350,48621,54143.0,0.8980108231904401
221010,4232,4713.0,0.8979418629323149
310120,2277,2536.0,0.8978706624605678
171870,2556,2847.0,0.8977871443624869
171900,1791,1995.0,0.8977443609022556
230310,15317,17062.0,0.8977259406869066
412110,3132,3489.0,0.8976784178847808
410190,7421,8267.0,0.8976654167170679
316970,14228,15852.0,0.8975523593237447
150140,1024039,1141041.0,0.8974603016017829
171380,4655,5188.0,0.8972629144178874
410445,7484,8341.0,0.8972545258362307
351390,4982,5553.0,0.8971726994417432
230185,15329,17089.0,0.89700977236819
120033,14549,16220.0,0.8969790382244143
170388,2368,2640.0,0.896969696969697
410425,12658,14113.0,0.8969035640898463
210255,8477,9453.0,0.8967523537501322
432000,54090,60322.0,0.8966877756042572
172000,1810,2019.0,0.8964834076275384
431033,14135,15768.0,0.8964358193810249
410450,5158,5755.0,0.8962641181581233
230330,15839,17675.0,0.8961244695898162
421570,5509,6148.0,0.8960637605725439
354805,4924,5496.0,0.895924308588064
420980,878,980.0,0.8959183673469387
261470,12712,14190.0,0.8958421423537702
412065,2078,2320.0,0.8956896551724138
250750,436092,486916.0,0.8956205998570596
420200,27166,30336.0,0.8955036919831224
521520,2835,3166.0,0.8954516740366393
210197,6231,6960.0,0.8952586206896552
317107,4974,5557.0,0.8950872773078999
522220,3956,4420.0,0.8950226244343892
351330,1115,1246.0,0.8948635634028892
150260,9689,10828.0,0.8948097524935352
432270,7766,8679.0,0.8948035487959443
270700,1836,2052.0,0.8947368421052632
261430,14873,16627.0,0.8945089312563902
312160,32582,36429.0,0.8943973208158336
316020,3038,3397.0,0.8943185163379452
432215,2123,2374.0,0.8942712721145746
251420,6943,7765.0,0.8941403734707019
431413,802,897.0,0.8940914158305463
311750,13203,14768.0,0.8940276273022751
510800,4909,5491.0,0.8940083773447459
140017,19815,22165.0,0.8939769907511843
350120,2209,2471.0,0.8939700526102793
261140,13434,15030.0,0.893812375249501
432255,345,386.0,0.8937823834196891
291640,61565,68882.0,0.8937748613571035
291075,17348,19410.0,0.8937660999484802
420205,7504,8396.0,0.8937589328251548
430500,3237,3622.0,0.8937051352843732
420005,1503,1682.0,0.8935790725326992
312735,2619,2931.0,0.8935516888433982
150530,41129,46031.0,0.8935065499337403
260230,44216,49488.0,0.8934691238279987
430870,1708,1912.0,0.893305439330544
