cod_municipio,obitos_diabetes_mellitus,pop_2021,obitos_diabetes_mellitus_100k
4311908,2,4319,46.3070155128502
4311981,5,3888,128.6008230452675
4312054,8,3995,200.25031289111388
4312104,5,4797,104.23181154888472
4312179,2,1629,122.77470841006753
4312203,10,4314,231.80343069077423
4312252,4,8103,49.36443292607676
4312302,2,4911,40.72490327835472
4312377,1,3232,30.940594059405942
4312385,1,2530,39.52569169960474
4312401,62,65721,94.33818718522238
4312443,2,2919,68.51661527920521
4312450,8,6589,121.41447867658218
4312476,2,6513,30.707815138952864
4312500,9,12847,70.0552658208142
4312609,3,4961,60.47167909695626
4312625,1,1897,52.71481286241434
4312658,8,17758,45.050118256560424
4312708,16,11633,137.53975758617725
4312757,2,3663,54.6000546000546
4312807,1,4826,20.721094073767095
4312906,7,10005,69.96501749125437
4313003,3,3337,89.90110878034163
4313037,2,5410,36.96857670979667
4313060,2,21875,9.142857142857142
4313086,3,2558,117.27912431587177
4313102,9,6515,138.14274750575595
4313201,16,21536,74.29420505200595
4313300,10,27648,36.16898148148148
4313359,7,3717,188.32391713747646
4313375,4,29905,13.375689683999331
4313409,213,247032,86.22364713883222
4313425,2,3256,61.42506142506142
4313441,2,2200,90.9090909090909
4313508,46,46414,99.10802775024777
4313607,6,3778,158.81418740074113
4313656,17,11330,150.0441306266549
4313706,52,33131,156.95270290664334
4313805,14,7056,198.4126984126984
4313904,27,44128,61.18564176939812
4313953,1,9083,11.00957833314984
4314001,5,7727,64.70816617057072
4314027,10,7623,131.18194936376756
4314035,3,3862,77.67995857068877
4314050,31,58858,52.66913588637059
4314068,2,5747,34.80076561684357
4314076,3,6574,45.634317006388805
4314100,349,204722,170.4750832836725
4314159,3,8515,35.23194362889019
4314175,2,1954,102.35414534288638
4314209,5,7706,64.88450558006748
4314308,6,3857,155.561317085818
4314407,276,343132,80.43551752678269
4314456,2,2580,77.51937984496124
4314472,8,4329,184.8001848001848
4314506,13,12195,106.6010660106601
4314555,1,2254,44.36557231588287
4314605,29,20704,140.0695517774343
4314704,2,10019,19.962072063080146
4314803,19,37561,50.584382737413804
4314902,2072,1488252,139.22373361500607
4315008,9,4594,195.90770570309098
4315057,1,2352,42.51700680272109
4315107,14,10194,137.33568765940748
4315131,1,1612,62.03473945409429
4315156,5,6239,80.14104824491105
4315206,3,3889,77.14065312419645
4315305,11,22607,48.657495466006104
4315354,6,3803,157.77018143570865
4315453,1,2079,48.1000481000481
4315503,25,15744,158.79065040650406
4315552,2,2660,75.18796992481202
4315602,187,211965,88.22211214115538
4315701,23,38265,60.107147523846855
4315750,6,4676,128.3147989734816
4315800,7,11471,61.02345044024061
4315909,7,5868,119.29107021131561
4315958,2,2296,87.10801393728222
4316006,19,21453,88.56570176665268
4316105,13,10617,122.4451351605915
4316204,5,5080,98.4251968503937
4316303,10,6797,147.12373105781964
4316402,35,39314,89.02680978786184
4316428,2,2605,76.77543186180422
4316436,2,2622,76.27765064836004
4316451,14,12481,112.17049915872126
4316477,1,2733,36.58982802780827
4316501,2,7889,25.35175560907593
4316600,4,16328,24.49779519843214
4316709,12,7909,151.72588190668858
4316758,3,6681,44.9034575662326
4316808,173,131365,131.69413466296197
4316907,240,283677,84.60326357089225
4316956,5,6364,78.56693903205532
4317004,7,8067,86.77327383165985
4317103,68,76321,89.0973650764534
4317202,93,73575,126.40163098878695
4317301,24,29483,81.40284231591086
4317400,33,49360,66.85575364667747
4317509,109,77568,140.52186468646866
4317608,32,43171,74.12383312872066
4317707,9,10050,89.55223880597015
4317806,17,13848,122.76140958983247
4317905,8,14216,56.274620146314014
4318002,27,60019,44.98575451107149
4318051,1,3083,32.43593902043464
4318101,13,18205,71.40895358418017
4318200,20,21801,91.73891105912573
4318309,47,62147,75.62714209857273
4318408,39,24412,159.75749631328856
4318424,2,4641,43.09416074121957
4318432,3,2543,117.97090051120723
4318457,2,2514,79.55449482895784
4318499,2,2056,97.27626459143968
4318507,18,27721,64.93272248475884
4318606,11,6922,158.91360878358856
4318622,1,3543,28.22466836014677
4318705,153,238648,64.11115953203044
4318804,37,43540,84.97932935231971
4318903,43,33293,129.15627909770822
4319000,8,21658,36.93785206390248
4319109,6,5380,111.52416356877323
4319158,6,7683,78.09449433814916
4319208,6,5208,115.2073732718894
4319307,13,5720,227.27272727272728
4319406,20,16148,123.85434728758979
4319505,17,25959,65.48788474132286
4319604,12,23555,50.94459774994693
4319703,1,3259,30.68425897514575
4319711,1,2245,44.54342984409799
4319752,2,2266,88.261253309797
4319802,11,8732,125.97343105817681
4319901,79,80037,98.7043492384772
4320008,78,141808,55.00394900146677
4320107,11,24763,44.421112143116744
4320206,6,10713,56.00672080649678
4320230,1,2891,34.59010722933241
4320263,2,7444,26.867275658248253
4320305,6,5107,117.48580379870765
4320354,7,5609,124.79942948832235
4320404,2,17795,11.2391121101433
4320503,7,5315,131.7027281279398
4320552,10,6537,152.97537096527458
4320602,2,3631,55.081244836133294
4320677,7,10162,68.88407793741389
4320701,20,15005,133.2889036987671
4320800,36,31035,115.99806669888835
4320909,22,24552,89.60573476702508
4321006,5,10577,47.272383473574735
4321105,5,17332,28.84837295176552
4321204,53,57584,92.03945540427897
4321303,20,26885,74.39092430723451
4321329,3,3077,97.49756256093598
4321352,2,5483,36.47638154295094
4321402,26,13434,193.53878219443203
4321451,37,33766,109.57768169164248
4321469,1,3055,32.733224222585925
4321493,4,2772,144.3001443001443
4321501,54,39064,138.23469178783535
4321600,70,52632,132.99893600851192
4321634,1,2643,37.835792659856224
4321667,7,11115,62.97795771479982
4321709,11,28581,38.48710681921556
4321808,34,23876,142.4024124643994
4321832,3,2669,112.40164855751217
4321857,1,4251,23.52387673488591
4321907,21,23852,88.0429314103639
4321956,6,5791,103.60904852357106
4322004,10,29856,33.4941050375134
4322103,3,5644,53.153791637136784
4322152,1,4577,21.84837229626393
4322202,14,24068,58.168522519528004
4322301,6,7810,76.82458386683739
4322327,4,3423,116.85655857434999
4322376,1,2321,43.084877208099954
4322400,75,126866,59.117494048838935
4322509,93,66575,139.69207660533235
4322525,3,3515,85.34850640113798
4322533,13,11828,109.90869124112275
4322608,38,71973,52.79757686910369
4322707,21,27099,77.49363445145578
4322806,29,26533,109.29785550069724
4322905,3,4690,63.96588486140725
4323002,186,256302,72.57063932392256
4323200,1,2860,34.96503496503497
4323408,2,4363,45.84001833600733
4323457,4,4277,93.52349777881693
4323507,1,2739,36.50967506389193
4323754,1,3092,32.341526520051744
4323804,7,16775,41.72876304023845
5000252,1,5417,18.460402436773123
5000609,13,39826,32.64199266810626
5000708,8,25237,31.699488845742362
5000807,2,9076,22.036139268400177
5000856,7,10932,64.03219904866447
5000906,1,9020,11.086474501108647
5001003,6,26069,23.01584257163681
5001102,47,48029,97.85754440025818
5001243,3,12332,24.32695426532598
5001508,4,7266,55.05092210294522
5001904,8,23325,34.29796355841372
5002001,1,11349,8.811349017534585
5002100,4,24735,16.171417020416413
5002159,6,7838,76.55014034192396
5002209,12,22190,54.078413699864804
5002308,8,11853,67.49346157091031
5002407,8,30593,26.149772823848593
5002605,4,13693,29.21200613452129
5002704,661,906092,72.95064960291008
5002803,4,6182,64.70397929472662
5002902,15,22002,68.17562039814563
5002951,8,25865,30.929827952832014
5003108,1,6054,16.518004625041296
5003157,6,15352,39.08285565398645
5003207,92,112058,82.10034089489372
5003256,5,21142,23.649607416516886
5003306,8,33459,23.909859828446756
5003454,17,12984,130.93037584719656
5003488,3,11467,26.162030173541467
5003702,175,225495,77.60704228475133
5003751,2,12400,16.129032258064516
5003801,12,19170,62.59780907668232
5004007,12,9950,120.60301507537689
5004106,5,9824,50.8957654723127
5004304,9,16176,55.637982195845694
5004403,4,7588,52.71481286241434
5004502,4,25162,15.896987520864796
5004601,11,21376,51.459580838323355
5004700,21,23232,90.39256198347107
5005004,13,26238,49.546459333790686
5005152,3,6787,44.20215117135701
5005202,4,23689,16.88547427075858
5005400,21,48022,43.72995710299446
5005608,11,28220,38.97944720056697
5005681,9,18473,48.71975315325069
5005707,12,55689,21.548241124818187
5005806,1,13862,7.213966238638003
5006002,4,22430,17.833259028087383
5006200,23,55224,41.64855859771114
5006309,36,42276,85.15469770082316
5006358,1,14404,6.942515967786726
5006408,6,7621,78.72982548222018
5006606,53,93937,56.4207926589097
5006903,7,17298,40.467106023817784
5007109,2,24966,8.010894816951053
5007208,10,38186,26.187608023883097
5007307,4,4793,83.45503859795535
5007406,12,19973,60.08110949782206
5007505,1,5079,19.688915140775745
5007695,4,27221,14.694537305756585
5007703,15,10771,139.26283539132857
5007802,5,6542,76.42922653622745
5007901,20,59245,33.75812304835851
5007935,2,19721,10.141473556107702
5007950,8,11674,68.5283536063046
5008008,5,22269,22.452736988638915
5008305,86,123281,69.75933031042902
5008404,2,6109,32.73858241938124
5100102,4,5334,74.99062617172854
5100201,28,26204,106.85391543275836
5100250,45,51959,86.60674762793741
5100300,6,19385,30.951766830023214
5100409,12,12151,98.75730392560283
5100508,2,11473,17.43223219733287
5100607,9,11133,80.84074373484236
5101001,2,3109,64.3293663557414
5101258,8,16951,47.19485576072208
5101308,11,9502,115.76510208377184
5101605,7,8164,85.7422831945125
5101704,26,35307,73.63978814399411
5101803,74,61135,121.04359205038031
5101852,2,6706,29.824038174768862
5101902,4,20140,19.860973187686195
5102504,92,94861,96.98400818039026
5102603,9,16919,53.1946332525563
5102637,6,36143,16.60072489832056
5102678,14,45740,30.60778312199388
5102686,2,7070,28.28854314002829
5102702,3,21842,13.735005951835912
5102793,1,10199,9.804882831650161
5102850,1,8749,11.429877700308607
5103007,2,19453,10.281190561867064
5103056,1,12245,8.166598611678236
5103106,3,5681,52.807604295018486
5103205,49,33649,145.62096941959643
5103254,7,39861,17.561024560347207
5103304,2,21008,9.52018278750952
5103353,21,31510,66.64550936210726
5103379,4,20238,19.76479889317126
5103403,910,618124,147.21965172036678
5103452,2,9544,20.955574182732608
5103502,24,22178,108.21534854360176
5103601,5,8159,61.282019855374436
5103700,3,14522,20.658311527337833
5103908,3,5592,53.648068669527895
5103957,3,3008,99.73404255319149
5104104,10,36130,27.677830058123444
5104203,17,15245,111.51197113807805
5104526,1,7920,12.626262626262626
5104559,1,3704,26.997840172786177
5104609,3,13552,22.136953955135773
5104807,8,27807,28.76973423957996
5104906,4,8451,47.33167672464797
5105002,4,8582,46.60918200885575
5105101,15,35121,42.70949004868882
5105150,30,41101,72.99092479501715
5105176,2,16335,12.243648607284971
5105200,4,11176,35.79098067287044
5105234,5,6186,80.82767539605561
5105259,27,67620,39.92901508429459
5105507,10,16271,61.459037551471944
5105580,1,10301,9.707795359673819
5105606,5,16793,29.774310724706723
5105622,19,27941,68.00042947639669
5105903,13,15334,84.77892265553672
5106000,7,5923,118.18335303055883
5106109,2,13104,15.262515262515263
5106158,2,15685,12.75103602167676
5106208,5,3805,131.4060446780552
5106216,2,12831,15.587249629802821
5106224,13,46813,27.770063871146903
5106232,5,20563,24.31551816369207
5106240,3,12298,24.39421044072207
5106257,9,20944,42.97173414820474
5106265,1,9363,10.680337498664958
5106273,5,4051,123.42631449024933
5106281,8,4938,162.00891049007694
5106299,10,11244,88.93632159373888
5106307,10,22861,43.742618433139405
5106372,3,17446,17.195918835263097
5106422,12,35338,33.957779161242854
5106505,31,33315,93.05117814798139
5106703,2,1550,129.03225806451613
5106752,51,45774,111.41696159391795
5106778,1,12685,7.883326763894363
5106802,4,5363,74.58512026850643
5106828,15,12097,123.99768537653964
5106851,2,2877,69.51685783802571
5107008,8,15916,50.263885398341294
5107040,59,63092,93.5142331832879
5107065,2,17937,11.150136589173217
5107107,18,18846,95.51098376313276
5107156,2,2743,72.91286912139992
5107180,3,10329,29.04443799012489
5107198,4,2422,165.15276630883568
5107206,7,5150,135.92233009708738
5107297,2,4450,44.943820224719104
5107305,2,21011,9.518823473418685
5107602,270,236042,114.38642275527236
5107750,1,3295,30.349013657056144
5107792,2,5334,37.49531308586427
5107800,6,16999,35.296193893758456
5107859,5,11843,42.21903233977877
5107875,2,26688,7.494004796163069
5107909,91,146005,62.3266326495668
5107925,44,92769,47.4296370554819
5107941,5,9429,53.02789267154523
5107958,102,105711,96.48948548400828
5108006,1,14046,7.119464616260857
5108055,11,9473,116.11949751926528
5108105,5,3824,130.7531380753138
5108402,222,287526,77.21040879781307
5108501,2,11402,17.540782318891424
5108600,3,26496,11.322463768115941
5108956,1,9277,10.779346771585642
5200050,2,8958,22.326412145568206
5200100,5,20461,24.43673329749279
5200134,13,22546,57.659895325113105
5200159,1,2516,39.7456279809221
5200175,5,5793,86.31106507854307
5200209,1,1830,54.6448087431694
5200258,119,217698,54.66288160662937
5200308,22,28010,78.5433773652267
5200506,1,1986,50.35246727089628
5200555,6,6605,90.84027252081756
5200605,1,7688,13.007284079084288
5200803,1,8705,11.487650775416427
5200852,4,6164,64.89292667099286
5200902,4,3069,130.33561420658194
5201108,312,391772,79.63815688716907
5201306,6,21981,27.296301351166917
5201405,360,590146,61.001853778556494
5201454,4,2474,161.68148746968473
5201504,4,4232,94.5179584120983
5201603,2,3486,57.37234652897303
5201702,18,20273,88.78804321018103
5201801,3,10496,28.58231707317073
5202155,6,7783,77.09109597841449
5202353,2,2536,78.86435331230284
5202502,5,10110,49.45598417408507
5202809,2,2409,83.02200083022001
5203104,3,5280,56.81818181818182
5203203,3,11408,26.29733520336606
5203302,11,30492,36.075036075036074
5203401,6,8869,67.6513699402413
5203500,17,25648,66.28197130380536
5203575,2,4493,44.51368795904741
5203609,1,3746,26.695141484249866
5203807,3,5797,51.750905640848714
5203906,10,9484,105.44074230282581
5203939,1,2476,40.38772213247173
5204003,6,8046,74.57121551081282
5204102,5,12666,39.475761882204324
5204250,8,8031,99.61399576640518
5204300,5,16270,30.73140749846343
5204409,6,19107,31.402103940964043
5204508,39,93196,41.847289583243914
5204607,1,3649,27.40476842970677
5204706,5,12764,39.17267314321529
5204805,1,7738,12.923235978288963
5204904,17,20007,84.9702604088569
5204953,2,1830,109.2896174863388
5205000,3,10186,29.452189279403104
5205059,2,3407,58.7026709715292
5205109,69,110983,62.171683951596194
5205307,3,9725,30.848329048843187
5205406,46,22306,206.22254102035328
5205455,4,8703,45.96116281741928
5205471,3,10486,28.60957467098989
5205497,28,72890,38.41404856633283
5205513,13,20504,63.40226297307842
5205521,7,3360,208.33333333333334
5205703,1,2290,43.66812227074236
5205802,7,11169,62.67347121497001
5205901,3,9869,30.39821663795724
5206206,26,60210,43.182195648563365
5206305,5,2964,168.69095816464238
5206404,10,17044,58.67167331612298
5206503,4,3472,115.2073732718894
5206602,1,2837,35.24850193866761
5206701,3,3306,90.74410163339383
5206800,1,2953,33.863867253640365
5207105,2,2479,80.67769261799113
5207253,9,7247,124.18931971850421
5207352,1,3688,27.114967462039047
5207402,9,12467,72.19058313948825
5207501,2,3264,61.27450980392157
5207535,1,6576,15.206812652068127
5207600,3,5553,54.02485143165856
5207808,9,13449,66.91947356680794
5207907,4,17005,23.522493384298734
5208004,57,123684,46.08518482584651
5208103,1,4172,23.969319271332694
5208301,1,4778,20.92925910422771
5208400,12,11224,106.91375623663578
5208509,4,5625,71.11111111111111
5208608,59,71075,83.01090397467463
5208707,1639,1536097,106.69899101423934
5208806,23,45296,50.777110561639
5208905,21,22381,93.82958759662213
5209101,25,34202,73.09514063505058
5209150,3,5988,50.100200400801604
5209200,7,14207,49.27148588723868
5209291,1,1951,51.255766273705795
5209408,1,3846,26.001040041601666
5209457,3,1737,172.71157167530225
5209705,2,22124,9.03995660820828
5209804,1,3508,28.506271379703534
5209903,10,14082,71.01264024996449
5209937,4,6235,64.15396952686447
5209952,9,15787,57.008931399252546
5210000,27,53259,50.69565707204416
5210109,6,27174,22.079929344226098
5210208,28,31499,88.89171084796342
5210406,18,43622,41.26358259593783
5210562,4,4685,85.37886872998932
5210604,3,5206,57.62581636573185
5210802,3,4475,67.0391061452514
5210901,23,23421,98.20246787071432
5211008,6,4685,128.068303094984
5211206,30,25681,116.81788092364005
5211305,2,7259,27.552004408320705
5211404,12,8960,133.92857142857142
5211503,142,105809,134.20408471869123
5211701,9,6025,149.37759336099586
5211800,37,51338,72.07137013518252
5211909,72,102065,70.54328124234556
5212006,2,2860,69.93006993006993
5212055,2,2506,79.80845969672785
5212105,2,7402,27.01972439881113
5212204,15,18371,81.65042730390289
5212253,1,1621,61.69031462060457
5212303,1,7651,13.070186903672722
5212501,98,211508,46.333944815326134
5212600,4,2363,169.27634363097758
5212709,3,9081,33.03600925008259
5212808,4,9363,42.72134999465983
5212907,2,2250,88.88888888888889
5213004,3,14327,20.93948488867174
5213087,13,28793,45.14986281387837
5213103,48,68154,70.42873492384894
5213509,1,8684,11.515430677107323
5213707,8,8047,99.41593140300733
5213756,5,13672,36.57109420713868
5213772,1,4509,22.177866489243733
5213806,38,46548,81.63616052247143
5213905,1,4206,23.775558725630052
5214002,18,15870,113.42155009451795
5214051,12,4713,254.61489497135582
5214101,8,3764,212.53985122210415
5214408,11,9260,118.79049676025917
5214507,45,30395,148.05066622799802
5214606,15,46730,32.09929381553606
5214804,1,2222,45.00450045004501
5214838,4,12945,30.89996137504828
5214861,4,8112,49.30966469428008
5215231,37,117703,31.43505263247326
5215256,3,4544,66.02112676056338
5215306,10,15725,63.59300476947536
5215405,2,3723,53.72011818426
5215603,11,34430,31.94888178913738
5215652,2,3467,57.68676088837612
5215702,25,29392,85.05715841045182
5215900,3,3582,83.75209380234506
5216007,1,2603,38.417210910487896
5216304,3,10140,29.585798816568047
5216403,5,10980,45.537340619307834
5216452,1,3143,31.81673560292714
5216809,11,10261,107.20202709287594
5216908,3,2194,136.73655423883318
5217104,8,24548,32.589212970506765
5217203,9,10272,87.61682242990655
5217302,6,25064,23.938716884774976
5217401,31,31686,97.83500599633908
5217609,50,90640,55.16328331862312
5217708,15,17860,83.98656215005599
5218003,32,45633,70.1246904652335
5218052,2,3931,50.877639277537526
5218300,13,37414,34.746351633078525
5218508,20,50701,39.44695370899982
5218607,2,10940,18.281535648994517
5218706,4,4817,83.03923603902844
5218805,136,241518,56.31050273685605
5218904,16,19947,80.21256329272572
5219001,6,7632,78.61635220125787
5219209,2,2819,70.9471443774388
5219258,6,5523,108.63661053775122
5219308,60,38808,154.6072974644403
5219407,5,8935,55.95970900951315
5219506,1,2252,44.40497335701598
5219605,2,3280,60.97560975609756
5219704,10,8562,116.795141322121
5219712,2,4854,41.203131437989285
5219738,5,6440,77.63975155279503
5219753,33,75829,43.51897031478722
5219803,1,13103,7.631840036632832
5219902,1,6267,15.956598053295037
5220009,8,14085,56.79801206957757
5220058,1,1345,74.34944237918215
5220108,62,34157,181.514770032497
5220157,1,5215,19.175455417066157
5220207,22,21920,100.36496350364963
5220264,5,4082,122.4889759921607
5220280,2,2037,98.18360333824252
5220405,9,20985,42.88777698355968
5220454,46,118451,38.83462359963192
5220504,4,8642,46.28558204119417
5220603,12,20816,57.64796310530361
5220686,6,6879,87.22197993894461
5220702,1,3001,33.32222592469177
5221007,2,3521,56.80204487361545
5221080,4,3498,114.35105774728416
5221197,3,8186,36.64793549963352
5221403,60,129823,46.21677206658296
5221452,2,3498,57.17552887364208
5221502,5,4564,109.55302366345312
5221551,3,5365,55.91798695246971
5221577,4,2840,140.8450704225352
5221601,38,40840,93.04603330068561
5221700,5,13818,36.18468664061369
5221809,1,3066,32.615786040443574
5221858,53,172135,30.789787085717606
5221908,2,3838,52.11047420531527
5222005,11,13977,78.70072261572584
5222054,1,8873,11.270145384875464
5222203,2,6312,31.685678073510772
5222302,1,5882,17.001020061203672
5300108,2395,3055149,78.39224862682639
