cod_municipio,obitos_resp,pop_2021,obitos_resp_100k
2930154,38,31416,120.95747389865036
2930204,55,40989,134.18234160384495
2930303,33,17321,190.52017781883262
2930402,23,14699,156.4732294713926
2930501,161,81286,198.06608764116822
2930600,30,13446,223.11468094600625
2930709,217,135783,159.8138205813688
2930758,9,13059,68.91798759476224
2930766,3,9701,30.92464694361406
2930774,62,23233,266.86179141738046
2930808,34,17050,199.41348973607037
2930907,9,12516,71.90795781399808
2931004,52,20393,254.98945716667484
2931053,41,17443,235.05130998108123
2931103,24,7928,302.7245206861756
2931202,12,21253,56.46261704229991
2931301,28,16974,164.95817132084363
2931350,664,162438,408.7713466060897
2931400,11,7359,149.47683109118086
2931509,40,22555,177.34426956328974
2931608,16,15022,106.51045133803754
2931707,27,13025,207.2936660268714
2931806,48,16189,296.4976218419915
2931905,92,50798,181.10949249970471
2932002,38,24113,157.59134077053872
2932101,43,19877,216.33043215777028
2932200,27,18847,143.25887409136732
2932309,19,27263,69.69152330998055
2932408,19,13891,136.77920956014685
2932457,26,19402,134.0068034223276
2932507,55,18544,296.59188955996547
2932606,51,16665,306.030603060306
2932705,20,20413,97.97677950325773
2932804,35,19256,181.76152887411715
2932903,243,97233,249.91515226312055
2933000,44,28800,152.77777777777777
2933059,16,14121,113.30642305785709
2933109,21,9210,228.01302931596092
2933158,17,12625,134.65346534653466
2933174,9,8785,102.44735344336938
2933208,35,43716,80.06221978223076
2933257,12,6153,195.02681618722573
2933307,1563,341128,458.1857836354682
2933406,27,9344,288.9554794520548
2933455,19,12180,155.99343185550083
2933505,33,20978,157.30765563924112
2933604,108,46523,232.14324097758097
3100104,5,7006,71.36739937196688
3100203,66,23250,283.8709677419355
3100302,48,13444,357.0365962511157
3100500,7,9368,74.72245943637917
3100609,7,13523,51.763661909339646
3100807,4,4522,88.45643520566121
3100906,103,19247,535.1483348054243
3101003,13,13599,95.59526435767336
3101102,78,25141,310.25018893440995
3101201,83,5976,1388.888888888889
3101300,4,2665,150.093808630394
3101508,283,35401,799.4124459761024
3101607,707,80494,878.326334882103
3101631,2,6981,28.649190660363846
3101706,190,42143,450.84592933583275
3101805,4,7436,53.79236148466918
3101904,64,19958,320.6734141697565
3102001,54,14517,371.97768133911967
3102050,2,5894,33.9328130302002
3102100,32,10859,294.686435215029
3102209,9,3844,234.13111342351718
3102308,32,15169,210.9565561342211
3102605,149,41396,359.93815827616197
3102704,12,9442,127.09171785638635
3102803,67,12206,548.9103719482222
3102852,6,8557,70.11803202056795
3102902,6,11459,52.36058992931321
3103108,2,1587,126.0239445494644
3103207,2,2354,84.96176720475786
3103306,2,2059,97.13453132588636
3103405,138,36712,375.898888646764
3103504,380,117825,322.5122002970507
3103603,3,2787,107.64262648008611
3103702,6,8453,70.98071690524074
3103751,20,6931,288.55864954552015
3103801,2,2835,70.54673721340389
3103900,7,9401,74.46016381236039
3104007,425,107337,395.9492067041188
3104106,12,10883,110.2637140494349
3104205,120,40380,297.1768202080238
3104304,27,15181,177.85389631776562
3104403,4,2704,147.92899408284023
3104452,4,5269,75.91573353577529
3104502,27,17862,151.15888478333892
3104601,14,14270,98.10791871058164
3104700,29,12678,228.74270389651363
3104809,3,4851,61.84291898577613
3104908,102,19199,531.2776707120163
3105004,6,7803,76.89350249903883
3105103,139,23898,581.6386308477697
3105202,6,4766,125.8917331095258
3105301,8,5778,138.45621322256835
3105400,50,32866,152.13290330432665
3105509,2,5354,37.35524841240194
3105608,962,138204,696.0724725767706
3105707,6,5015,119.64107676969093
3105905,75,20897,358.9031918457195
3106002,1,10262,9.744689144416293
3106200,12691,2521564,503.2987463336247
3106309,21,26994,77.7950655701267
3106408,30,7719,388.65137971239795
3106507,18,11872,151.61725067385444
3106606,4,4607,86.82439765574127
3106655,5,4764,104.95382031905962
3106705,1321,444784,296.9980934565992
3106804,10,3329,300.39050765995796
3106903,85,14554,584.031881269754
3107000,12,2498,480.3843074459568
3107109,98,40219,243.66592903851412
3107208,4,5089,78.60090391039498
3107307,109,50256,216.88952562878063
3107406,176,51028,344.90867758877476
3107505,17,6459,263.1986375599938
3107604,4,4244,94.2507068803016
3107703,4,6133,65.22093592043046
3107802,13,14862,87.47140357959897
3107901,11,10537,104.39404004934991
3108008,54,17607,306.6962003748509
3108107,3,6860,43.731778425655975
3108206,11,5444,202.0573108008817
3108255,4,11369,35.183393438297124
3108305,57,19614,290.6087488528602
3108404,36,14949,240.81878386514148
3108503,5,6288,79.51653944020356
3108552,14,16748,83.59207069500836
3108602,287,32405,885.6657923160006
3108800,5,4769,104.84378276368211
3108909,28,14410,194.30950728660653
3109006,77,40666,189.34736635026803
3109105,54,10991,491.31107269584203
3109204,2,10353,19.31807205640877
3109253,8,3983,200.85362791865427
3109303,27,25013,107.94386918802223
3109402,5,28121,17.78030653248462
3109451,6,6988,85.86147681740125
3109501,48,14075,341.0301953818828
3109600,6,3591,167.0843776106934
3109709,12,11579,103.6358925641247
3109808,4,2706,147.81966001478196
3109907,29,11749,246.82951740573665
3110004,71,45047,157.61315958887386
3110103,3,5541,54.141851651326476
3110202,4,3974,100.65425264217413
3110301,25,14541,171.92765284368338
3110400,14,2869,487.9749041477867
3110509,88,21801,403.6512086601532
3110608,71,29814,238.14315422284832
3110707,38,12812,296.5969403684046
3110806,1,3730,26.80965147453083
3110905,29,16762,173.01038062283737
3111002,88,21054,417.9728317659352
3111101,59,19752,298.70392871607936
3111150,6,3824,156.90376569037656
3111200,458,54186,845.2367770272764
3111309,30,11651,257.48862758561495
3111507,18,15563,115.65893465270192
3111606,78,28842,270.4389432078219
3111705,2,4548,43.97537379067722
3111804,54,12201,442.5866732235063
3111903,3,5594,53.628888094386845
3112000,40,14888,268.6727565824825
3112059,1,4551,21.973192704900022
3112109,6,5451,110.0715465052284
3112208,9,4634,194.21665947345704
3112307,60,38057,157.6582494679034
3112406,6,6890,87.08272859216255
3112505,2,9826,20.35416242621616
3112604,27,16234,166.31760502648763
3112653,5,5514,90.67827348567283
3112703,12,15313,78.36478808855222
3112802,9,8663,103.89010735311093
3112901,7,9308,75.20412548345509
3113008,27,23780,113.5407905803196
3113107,4,3166,126.34238787113077
3113206,67,25669,261.01523238147183
3113305,431,33011,1305.6253975947411
3113404,746,92603,805.5894517456238
3113503,18,9414,191.20458891013385
3113602,18,6792,265.017667844523
3113701,52,18674,278.4620327728392
3113909,39,12182,320.1444754555902
3114006,30,11511,260.62027625749283
3114105,46,14947,307.75406436074127
3114204,19,22693,83.7262591988719
3114303,72,30334,237.35742071602823
3114402,48,21268,225.6911792364115
3114501,27,19559,138.043867273378
3114550,11,10066,109.27876018279356
3114600,13,4049,321.06693010619904
3114709,2,3597,55.60189046427578
3114808,9,4461,201.74848688634836
3115102,93,17740,524.23900789177
3115300,480,75540,635.4249404289118
3115359,2,5421,36.89356207341819
3115409,5,3653,136.8738023542294
3115458,3,6257,47.9463001438389
3115474,2,4965,40.28197381671702
3115508,53,21610,245.25682554372975
3115607,2,1157,172.8608470181504
3115706,28,7046,397.3885892705081
3115805,29,10346,280.3015658225401
3116001,6,5699,105.28162835585191
3116159,9,13953,64.50225757901526
3116209,1,2671,37.43916136278548
3116308,9,6799,132.37240770701573
3116407,4,4853,82.42324335462601
3116506,6,7514,79.85094490284801
3116605,71,28859,246.02377074742714
3116704,5,7594,65.84145377929944
3116803,13,8841,147.0421897975342
3116902,2,3120,64.1025641025641
3117009,2,6774,29.524653085326246
3117108,24,10322,232.5130788606859
3117207,7,2813,248.84464984002844
3117306,28,28346,98.77936922317082
3117405,8,4578,174.7487986020096
3117504,46,17503,262.8120893561104
3117603,6,5533,108.44026748599313
3117702,36,13684,263.08097047646885
3117801,8,11748,68.09669731018046
3117836,7,7686,91.07468123861567
3117876,1,6800,14.705882352941176
3117900,7,12082,57.93742757821553
3118007,149,55309,269.39557757327015
3118205,8,6969,114.79408810446262
3118304,422,129606,325.6022097742389
3118403,63,22949,274.52176565427686
3118502,1,1784,56.053811659192824
3118601,1521,668949,227.3715933501657
3118700,20,9128,219.10604732690624
3118809,64,26611,240.50204802525272
3118908,4,8897,44.95897493537147
3119005,3,3542,84.6979107848673
3119104,28,23668,118.30319418624303
3119203,16,9943,160.91722820074423
3119302,84,27966,300.36472859901306
3119401,422,110290,382.6276180977423
3119807,7,3191,219.36696960200564
3119906,1,3694,27.070925825663238
3119955,8,6382,125.35255405828893
3120003,2,2728,73.31378299120234
3120102,10,4423,226.09088853719194
3120201,29,12931,224.2672647127059
3120300,3,5982,50.150451354062184
3120508,21,10226,205.35888910619988
3120706,1,3639,27.480076944215444
3120805,84,15474,542.8460643660334
3120839,9,5005,179.82017982017982
3120904,553,80616,685.96804604545
3121001,6,5421,110.68068622025457
3121100,15,8016,187.125748502994
3121209,13,7131,182.30262235310616
3121258,1,10768,9.286775631500744
3121308,9,5029,178.9620202823623
3121407,9,7255,124.05237767057201
3121506,3,2884,104.02219140083218
3121605,256,47825,535.2848928384736
3121704,1,3790,26.385224274406333
3121803,7,7609,91.99632014719411
3122009,38,19976,190.22827392871446
3122108,6,4974,120.62726176115802
3122207,6,7614,78.80220646178093
3122306,1094,240408,455.05973178929156
3122355,3,6868,43.6808386721025
3122405,7,6025,116.18257261410788
3122454,9,11211,80.27829810008028
3122470,5,3655,136.79890560875512
3122504,3,5048,59.42947702060222
3122603,8,4451,179.7348910357223
3122702,13,5232,248.4709480122324
3122801,4,2997,133.4668001334668
3122900,4,6619,60.43208943949237
3123007,3,10223,29.345593270077277
3123106,8,5154,155.21924718665113
3123205,71,13427,528.7852833842259
3123304,1,4230,23.64066193853428
3123403,2,1533,130.4631441617743
3123502,2,1912,104.60251046025104
3123528,2,7870,25.412960609911053
3123601,43,28320,151.8361581920904
3123700,5,11202,44.634886627387964
3123809,4,7241,55.240988813699765
3123858,8,5377,148.78184861446903
3123908,51,15380,331.5994798439532
3124005,48,18958,253.1912649013609
3124104,65,71551,90.84429288200025
3124203,42,25122,167.18414139001672
3124302,98,31610,310.02847200253086
3124401,2,4710,42.46284501061571
3124500,22,11386,193.21974354470402
3124609,1,2325,43.01075268817204
3124708,13,3491,372.3861357777141
3124807,8,8018,99.77550511349463
3124906,10,11330,88.261253309797
3125101,221,36951,598.0893615869666
3125200,2,2376,84.17508417508418
3125309,2,3221,62.092517851598885
3125408,13,4704,276.36054421768705
3125507,3,3173,94.54774661203908
3125606,43,7504,573.0277185501066
3125705,15,15433,97.19432385148707
3125903,23,9696,237.21122112211222
3125952,10,11054,90.46499004885109
3126000,3,7533,39.8247710075667
3126109,325,67822,479.1955412697945
3126208,7,9688,72.25433526011561
3126406,4,2967,134.81631277384562
3126505,3,10321,29.066950876853017
3126604,7,5242,133.53681800839374
3126703,50,26369,189.6165952444158
3126752,9,5338,168.60247283626828
3126802,8,5869,136.30942238882264
3126901,7,9664,72.43377483443709
3126950,5,3487,143.38973329509608
3127008,6,18492,32.44646333549643
3127057,5,4561,109.62508221881167
3127073,2,5299,37.74297037176826
3127107,209,60012,348.26368059721386
3127305,10,6790,147.27540500736376
3127339,7,5096,137.36263736263737
3127354,7,3164,221.23893805309734
3127370,1,3378,29.60331557134399
3127404,13,4355,298.5074626865672
3127503,3,6171,48.61448711716091
3127602,7,11818,59.23168048739211
3127701,2122,281046,755.0365420607303
3127800,30,15890,188.79798615481434
3127909,5,1387,360.49026676279743
3128006,80,34573,231.394440748561
3128105,44,14258,308.5986814419975
3128204,3,10315,29.0838584585555
3128303,50,19017,262.92264815691226
3128402,8,8918,89.70621215519175
3128501,1,3775,26.490066225165563
3128600,7,6569,106.56112041406607
3128709,280,52078,537.6550558777219
3128808,1,7051,14.182385477237272
3128907,4,8105,49.352251696483656
3129004,8,8343,95.88876902792761
3129103,28,5577,502.06204052357896
3129202,6,6591,91.03322712790168
3129301,3,11045,27.161611588954276
3129400,7,5010,139.72055888223554
3129509,52,25358,205.0634908115782
3129608,2,8437,23.705108450871162
3129657,4,5369,74.50176941702365
3129707,9,13986,64.35006435006434
3129806,339,182153,186.10728343754974
3129905,11,3492,315.0057273768614
3130002,2,2996,66.75567423230974
3130051,2,12097,16.533024716871953
3130101,39,43817,89.00654996919005
3130200,11,11005,99.95456610631531
3130309,21,7923,265.05111700113594
3130408,4,6610,60.514372163388806
3130507,21,12444,168.7560270009643
3130556,6,6940,86.45533141210375
3130606,5,7358,67.9532481652623
3130655,2,7339,27.25166916473634
3130705,4,6951,57.54567688102431
3130804,3,2776,108.06916426512969
3130903,36,24079,149.50786992815316
3131000,8,6312,126.74271229404309
3131109,6,7560,79.36507936507937
3131158,4,18769,21.311737439394747
3131208,80,20000,400.0
3131307,1454,265409,547.8337207856554
3131406,5,4225,118.34319526627219
3131505,18,10118,177.90077090334057
3131604,11,7027,156.53906361178312
3131703,540,120904,446.6353470522067
3131802,5,11576,43.19281271596407
3131901,89,52446,169.69835640468293
3132008,1,5417,18.460402436773123
3132107,24,18164,132.1294868971592
3132206,31,13435,230.74060290286565
3132305,27,12836,210.34590215020256
3132404,738,97334,758.2139848357203
3132503,61,34936,174.60499198534464
3132701,94,23209,405.01529579042614
3132909,5,10157,49.227133996258736
3133006,22,15714,140.0025455008273
3133105,58,15423,376.06172599364584
3133204,13,12244,106.17445279320484
3133303,119,21029,565.8852061438965
3133402,25,15379,162.55933415696728
3133501,79,21761,363.0347870042737
3133600,3,9881,30.361299463617044
3133709,14,11252,124.42232492001422
3133758,16,16199,98.77152910673499
3133808,473,93847,504.011849073492
3133907,2,5369,37.250884708511826
3134004,19,15022,126.48116096391958
3134103,10,6063,164.93485073396008
3134202,533,105255,506.3892451665004
3134301,3,6000,50.0
3134400,111,39690,279.6674225245654
3134509,7,3768,185.77494692144373
3134608,42,20418,205.70085218924478
3134707,40,12323,324.5962833725554
3134806,10,7691,130.0221037576388
3134905,96,26264,365.5193420651843
3135001,1,3142,31.826861871419478
3135050,61,39388,154.86950340205138
3135076,8,5429,147.35678762202983
3135100,263,72018,365.1864811574884
3135209,212,67852,312.44473265342214
3135308,2,4384,45.62043795620438
3135357,5,7982,62.640942119769484
3135407,18,4852,370.9810387469085
3135456,8,7738,103.3858878263117
3135506,2,12315,16.240357287860334
3135605,10,7468,133.9046598821639
3135704,5,5207,96.02458229306703
3135803,60,25474,235.53427023631937
3135902,8,4780,167.36401673640168
3136009,14,15455,90.58557101261728
3136108,1,4476,22.341376228775694
3136207,284,80416,353.1635495423796
3136306,73,47726,152.95645979130873
3136405,5,4727,105.77533319229956
3136504,22,10842,202.91459140380005
3136520,2,4487,44.573211499888565
3136553,2,5050,39.603960396039604
3136579,5,4889,102.2704029453876
3136603,3,5732,52.337752965806004
3136652,32,27392,116.82242990654206
3136702,3484,573285,607.7256512903704
3136801,2,4345,46.029919447640964
3136900,17,10681,159.1611272352776
3136959,1,5715,17.497812773403325
3137007,21,18193,115.42901115813774
3137106,32,7600,421.05263157894734
3137205,248,52711,470.49003054390926
3137304,1,4082,24.49779519843214
3137403,12,13063,91.86251243971523
3137502,28,18111,154.60217547346917
3137536,5,9608,52.03996669442132
3137601,73,65657,111.18387986048708
3137700,39,19918,195.8027914449242
3137809,70,20907,334.81609030468263
3137908,15,3379,443.91831902929863
3138005,12,6833,175.61832284501682
3138104,6,6503,92.26510841150238
3138203,567,104783,541.1183111764313
3138302,1,3226,30.998140111593305
3138351,3,4920,60.97560975609756
3138401,347,52640,659.1945288753799
3138500,2,5031,39.75352812562115
3138609,29,16724,173.40349198756277
3138625,10,7589,131.76966662274344
3138658,15,9714,154.41630636195183
3138674,7,6258,111.85682326621924
3138708,2,5438,36.77822728944465
3138807,53,18257,290.2996111080681
3138906,15,7111,210.94079594993673
3139003,84,42413,198.05248390823567
3139102,3,5109,58.71990604815032
3139201,65,18602,349.4247930330072
3139250,9,6554,137.320720170888
