cod_municipio,ano,n_mulheres,pop_2021,n_mulheres_por_1k_hab
3162922,2021,3743,32148,116.43026004728132
3162948,2021,780,7480,104.27807486631016
3162955,2021,2920,24135,120.98611974311166
3163003,2021,272,4280,63.55140186915888
3163102,2021,560,5079,110.25792478834416
3163201,2021,199,4210,47.26840855106888
3163300,2021,246,3856,63.79668049792531
3163409,2021,333,5387,61.815481715240395
3163508,2021,371,6431,57.68931736899393
3163607,2021,191,2806,68.06842480399145
3163706,2021,7031,46202,152.17955932643608
3163805,2021,328,6944,47.235023041474655
3163904,2021,374,4610,81.12798264642082
3164001,2021,707,7706,91.74669089021542
3164100,2021,342,5202,65.7439446366782
3164209,2021,443,12529,35.357969510735096
3164308,2021,1083,7076,153.05257207461844
3164407,2021,919,5552,165.52593659942363
3164431,2021,256,3024,84.65608465608466
3164472,2021,445,6627,67.14953976158141
3164506,2021,435,9963,43.661547726588374
3164605,2021,2663,6863,388.02273058429256
3164704,2021,12251,71445,171.47456085100427
3164803,2021,132,1492,88.47184986595174
3164902,2021,262,2250,116.44444444444444
3165008,2021,1064,10960,97.08029197080292
3165107,2021,821,7000,117.28571428571429
3165206,2021,632,7120,88.76404494382022
3165305,2021,888,7815,113.62763915547025
3165404,2021,769,6989,110.03004721705537
3165503,2021,502,6361,78.91840905518
3165537,2021,3875,33413,115.97282494837339
3165552,2021,437,12378,35.30457262885765
3165560,2021,166,2606,63.699155794320795
3165578,2021,745,5361,138.96661070695765
3165602,2021,269,2003,134.2985521717424
3165701,2021,670,7858,85.26342580809366
3165800,2021,188,1461,128.67898699520876
3165909,2021,225,4105,54.81120584652862
3166006,2021,336,5786,58.071206360179744
3166105,2021,269,3519,76.44217107132708
3166204,2021,404,10467,38.597496895003346
3166303,2021,454,7333,61.91190508659484
3166402,2021,244,1854,131.60733549083065
3166501,2021,289,4292,67.3345759552656
3166600,2021,100,776,128.8659793814433
3166709,2021,406,8713,46.597038907379776
3166808,2021,1786,11668,153.0682207747686
3166907,2021,676,7668,88.1585811163276
3166956,2021,306,4809,63.630692451653154
3167004,2021,140,1956,71.57464212678937
3167103,2021,1384,20940,66.09360076408787
3167202,2021,38207,241835,157.9878843012798
3167301,2021,182,2264,80.3886925795053
3167400,2021,732,6248,117.15749039692702
3167509,2021,227,2618,86.707410236822
3167608,2021,1127,19736,57.10376976084313
3167707,2021,326,5514,59.122234312658684
3167806,2021,342,6189,55.25933107125545
3167905,2021,351,3708,94.66019417475728
3168002,2021,2936,34397,85.35628107102363
3168051,2021,254,3101,81.90906159303451
3168101,2021,894,4832,185.01655629139074
3168200,2021,270,1872,144.23076923076923
3168309,2021,444,4099,108.31910222005367
3168408,2021,925,14302,64.67626905327926
3168507,2021,779,11670,66.75235646958012
3168606,2021,17113,140937,121.4230471771075
3168705,2021,9594,90568,105.93145481847893
3168804,2021,1706,8072,211.34786917740337
3168903,2021,1205,6424,187.57783312577834
3169000,2021,1669,16715,99.85043374214777
3169059,2021,238,4109,57.921635434412266
3169109,2021,637,6297,101.159282197872
3169208,2021,596,7850,75.92356687898089
3169307,2021,9689,80032,121.0640743702519
3169356,2021,4046,32716,123.67037535150996
3169406,2021,8432,56940,148.08570425008782
3169505,2021,449,6765,66.3710273466371
3169604,2021,3017,25398,118.78888101425309
3169703,2021,1846,20125,91.72670807453416
3169802,2021,611,5070,120.51282051282051
3169901,2021,16917,116797,144.84104899954622
3170008,2021,476,12599,37.7807762520835
3170057,2021,685,12493,54.83070519490915
3170107,2021,58971,337092,174.9403723612545
3170206,2021,161615,699097,231.17678948700967
3170305,2021,164,2596,63.17411402157165
3170404,2021,10719,84930,126.20981985164254
3170438,2021,366,4284,85.43417366946778
3170479,2021,280,3260,85.88957055214723
3170503,2021,1362,10345,131.65780570323827
3170529,2021,629,17173,36.62726372794503
3170578,2021,352,6470,54.404945904173104
3170602,2021,235,2148,109.40409683426444
3170651,2021,352,5026,70.0358137684043
3170701,2021,27151,136602,198.7599010263393
3170750,2021,885,7138,123.98430933034463
3170800,2021,3147,39803,79.0643921312464
3170909,2021,735,19305,38.07303807303807
3171006,2021,3059,20642,148.1930045538223
3171030,2021,630,9443,66.71608598962194
3171071,2021,368,5727,64.2570281124498
3171105,2021,276,4045,68.23238566131026
3171154,2021,222,4846,45.810978126289726
3171204,2021,14284,129765,110.07590644626825
3171303,2021,12616,79388,158.91570514435432
3171402,2021,231,3589,64.36333240456952
3171501,2021,323,3179,101.60427807486631
3171600,2021,856,13740,62.29985443959243
3171709,2021,947,8663,109.31547962599561
3171808,2021,873,10484,83.26974437237696
3171907,2021,285,5340,53.37078651685393
3172004,2021,6445,42965,150.0058186896311
3172103,2021,437,5261,83.06405626306785
3172202,2021,153,2548,60.04709576138148
3200102,2021,2699,30455,88.62255787227056
3200136,2021,810,9631,84.10341605233101
3200169,2021,543,10909,49.77541479512329
3200201,2021,2572,29975,85.80483736447039
3200300,2021,1916,14636,130.9100847226018
3200359,2021,465,7874,59.05511811023622
3200409,2021,4055,29779,136.16978407602673
3200508,2021,462,7554,61.15965051628277
3200607,2021,13372,103101,129.69806306437377
3200706,2021,1542,12105,127.38537794299876
3200805,2021,3231,31132,103.78388796094052
3200904,2021,3969,44979,88.24117921696792
3201001,2021,1239,15092,82.09647495361781
3201100,2021,838,9962,84.11965468781369
3201159,2021,854,12427,68.72133258228052
3201209,2021,28898,210589,137.22464136303415
3201308,2021,33921,383917,88.35503507268498
3201407,2021,6029,37747,159.72130235515405
3201506,2021,21410,123400,173.50081037277147
3201605,2021,2757,31273,88.1591148914399
3201704,2021,1038,12806,81.05575511478995
3201803,2021,248,4270,58.07962529274005
3201902,2021,4233,33986,124.55128582357442
3202009,2021,564,6771,83.29641116526362
3202108,2021,1367,22835,59.86424348587694
3202207,2021,1803,21948,82.14871514488792
3202256,2021,858,12880,66.61490683229813
3202306,2021,2809,31122,90.25769552085342
3202405,2021,15229,126701,120.19636782661541
3202454,2021,1894,26426,71.67183834102778
3202504,2021,3555,12591,282.3445318084346
3202553,2021,555,8859,62.64815441923468
3202603,2021,1608,13973,115.07908108494955
3202652,2021,823,13526,60.84577850066538
3202702,2021,1085,14023,77.37288739927263
3202801,2021,3885,34656,112.10180055401662
3202900,2021,852,10494,81.18925100057176
3203007,2021,2188,29290,74.70126322977126
3203056,2021,2935,31039,94.55845871323174
3203106,2021,781,12265,63.67713004484305
3203130,2021,2239,16722,133.89546704939602
3203163,2021,647,10933,59.17863349492362
3203205,2021,29299,176688,165.82337227202754
3203304,2021,656,15503,42.314390763078116
3203320,2021,4306,38883,110.74248386184193
3203346,2021,2586,16920,152.8368794326241
3203353,2021,1612,12963,124.35393041734166
3203403,2021,1921,26115,73.55925713191652
3203502,2021,1947,18894,103.0485868529692
3203601,2021,525,5496,95.52401746724891
3203700,2021,1132,17319,65.36174144003695
3203809,2021,863,15526,55.58418137318047
3203908,2021,6294,50434,124.7967640877186
3204005,2021,1236,23306,53.033553591349865
3204054,2021,1928,26381,73.08290057238163
3204104,2021,2803,27327,102.57254729754456
3204203,2021,2052,22053,93.04856482111278
3204252,2021,564,7940,71.03274559193954
3204302,2021,1832,11658,157.1453079430434
3204351,2021,1898,19271,98.48995900575996
3204401,2021,960,11626,82.57354206089799
3204500,2021,747,12197,61.244568336476185
3204559,2021,5966,41015,145.45897842252833
3204609,2021,3362,23724,141.7130332153094
3204658,2021,919,8687,105.79026131000346
3204708,2021,5532,38522,143.6062509734697
3204807,2021,784,10546,74.34098236298122
3204906,2021,14219,132642,107.1983233063434
3204955,2021,1108,12510,88.56914468425259
3205002,2021,77057,527240,146.15165768909793
3205010,2021,3280,30680,106.91003911342895
3205036,2021,1876,21591,86.8880552081886
3205069,2021,3846,25745,149.3882307244125
3205101,2021,6788,79500,85.38364779874213
3205150,2021,591,9244,63.93336218087408
3205176,2021,1499,14073,106.51602359127408
3205200,2021,76635,501325,152.8649079938164
3205309,2021,153963,365855,420.83065695425785
3300100,2021,19355,207044,93.4825447730917
3300159,2021,1277,11901,107.30190740273926
3300209,2021,12735,134293,94.82996135316063
3300225,2021,1545,12669,121.95121951219512
3300233,2021,9495,34477,275.40099196565825
3300258,2021,4708,30593,153.89141306834898
3300308,2021,9643,100764,95.69886070421975
3300407,2021,19558,184833,105.81443789799441
3300456,2021,21185,513118,41.28679952759404
3300506,2021,2882,27616,104.35979142526072
3300605,2021,3459,37203,92.97637287315538
3300704,2021,32919,230378,142.8912482962783
3300803,2021,4399,59303,74.17837208910173
3300902,2021,1034,15514,66.64947789093722
3300936,2021,1987,16586,119.79983118292536
3300951,2021,1296,8576,151.11940298507463
3301009,2021,51938,511168,101.60651683986478
3301108,2021,1820,20168,90.24196747322492
3301157,2021,1155,12821,90.08657671008501
3301207,2021,2045,19030,107.46190225959012
3301306,2021,4612,45041,102.39559512444218
3301405,2021,1805,23398,77.14334558509275
3301504,2021,2124,22041,96.36586361780319
3301603,2021,699,11528,60.63497571131159
3301702,2021,87407,924624,94.53248022980152
3301801,2021,1556,14071,110.58204818420866
3301850,2021,4863,61388,79.21743663256663
3301876,2021,2727,28837,94.56600894683913
3301900,2021,18567,242543,76.55137439546802
3302007,2021,13867,134819,102.85642231436222
3302056,2021,1278,15299,83.5348715602327
3302106,2021,2251,23222,96.93394195159762
3302205,2021,13066,103800,125.8766859344894
3302254,2021,6415,32064,200.0686127744511
3302270,2021,4711,105548,44.633721150566565
3302304,2021,606,7326,82.71908271908272
3302403,2021,45100,261501,172.46587967158825
3302452,2021,798,5623,141.9171260892762
3302502,2021,18837,246433,76.43862632033859
3302601,2021,6820,45220,150.81822202565237
3302700,2021,15618,164504,94.93994067013568
3302809,2021,2069,18648,110.95023595023595
3302858,2021,8710,176569,49.3291574398677
3302908,2021,2410,25581,94.21054689027012
3303005,2021,1896,27154,69.82396700301982
3303104,2021,1349,15311,88.10659003330939
3303203,2021,12348,162693,75.89754937213033
3303302,2021,98222,515317,190.60500623887822
3303401,2021,33881,191158,177.24081649734774
3303500,2021,60589,823302,73.59267923556605
3303609,2021,3382,52683,64.19528121025758
3303708,2021,5110,44518,114.78503077406891
3303807,2021,6944,43680,158.97435897435898
3303856,2021,2008,27858,72.07983344102233
3303906,2021,40212,306678,131.12124117152192
3303955,2021,2314,25364,91.23166692950639
3304003,2021,4276,29545,144.7283804366221
3304102,2021,1038,18960,54.74683544303797
3304110,2021,2696,19974,134.9754681085411
3304128,2021,1585,14435,109.80256321440942
3304144,2021,8342,151335,55.12274093897644
3304151,2021,2248,25126,89.46907585767731
3304201,2021,23581,132312,178.22268577302134
3304300,2021,8388,60573,138.47753949779604
3304409,2021,1340,18605,72.02364955657082
3304508,2021,1319,9344,141.16010273972603
3304524,2021,16497,155193,106.29989754692544
3304557,2021,1219226,6747815,180.68456233610436
3304607,2021,858,10392,82.5635103926097
3304706,2021,4049,42594,95.06033713668592
3304755,2021,2367,42210,56.07675906183369
3304805,2021,3108,38710,80.28933092224231
3304904,2021,64192,1091737,58.79804385122058
3305000,2021,4458,36423,122.3951898525657
3305109,2021,35891,472906,75.89457524328301
3305133,2021,675,7206,93.67194004995837
3305158,2021,2323,21916,105.99561963862018
3305208,2021,10773,106049,101.58511631415666
3305307,2021,685,9387,72.97326089272399
3305406,2021,2063,18249,113.04729026248013
3305505,2021,9830,90583,108.51925858052836
3305554,2021,8235,83092,99.10701391228999
3305604,2021,2308,21774,105.99797924129696
3305703,2021,1357,15667,86.61517840045957
3305752,2021,2308,34610,66.6859289222768
3305802,2021,23159,184240,125.70017368649587
3305901,2021,898,10640,84.3984962406015
3306008,2021,11705,82142,142.49713910058193
3306107,2021,6613,76869,86.02947872354265
3306156,2021,757,11106,68.16135422294255
3306206,2021,4532,37083,122.21233449289431
3306305,2021,46175,273988,168.5292786545396
3500105,2021,6415,35111,182.70627438694427
3500204,2021,565,3554,158.97580191333708
3500303,2021,3710,36648,101.23335516262824
3500402,2021,744,8221,90.4999391801484
3500501,2021,3125,18808,166.1527009783071
3500550,2021,898,6109,146.99623506302177
3500600,2021,869,3521,246.80488497585912
3500709,2021,5354,37401,143.15125264030374
3500758,2021,463,6129,75.54250285527819
3500808,2021,594,4184,141.96940726577438
3500907,2021,276,4186,65.93406593406593
3501004,2021,1992,16203,122.94019625995186
3501103,2021,224,4088,54.794520547945204
3501152,2021,1951,18767,103.95907710342622
3501202,2021,289,3647,79.24321360021936
3501301,2021,1772,24998,70.88567085366829
3501400,2021,213,5274,40.386803185438
3501509,2021,149,3237,46.0302749459376
3501608,2021,49020,242018,202.54691799783487
3501707,2021,4144,41032,100.99434587638916
3501806,2021,385,5981,64.37050660424678
3501905,2021,14893,72677,204.9204012273484
3502002,2021,711,5056,140.625
3502101,2021,9891,57202,172.913534491801
3502200,2021,2613,25479,102.55504533144943
3502309,2021,456,6819,66.87197536295645
3502408,2021,307,4144,74.08301158301158
3502507,2021,6626,36185,183.11455022799504
3502606,2021,368,4158,88.5040885040885
3502705,2021,2633,24226,108.68488400891604
3502754,2021,5865,22860,256.56167979002623
3502804,2021,33319,198129,168.168213638589
3502903,2021,3792,34776,109.04071773636991
3503000,2021,463,5655,81.87444739168878
3503109,2021,653,6365,102.5923016496465
3503158,2021,177,2460,71.95121951219512
3503208,2021,51006,238339,214.00610055425255
3503307,2021,20413,135506,150.64277596563988
3503356,2021,146,1773,82.3463056965595
3503406,2021,1016,8613,117.96122140949727
3503505,2021,329,3896,84.44558521560575
3503604,2021,755,11158,67.66445599569815
3503703,2021,848,9761,86.87634463682
3503802,2021,7049,55340,127.37621973256235
3503901,2021,13723,91157,150.54247068244896
3503950,2021,129,1818,70.95709570957095
3504008,2021,14208,105087,135.2022609837563
3504107,2021,28628,144088,198.68413747154517
3504206,2021,1828,15253,119.84527633908084
3504305,2021,870,5436,160.04415011037528
3504404,2021,875,13859,63.135868388772636
3504503,2021,14562,91232,159.6150473518064
3504602,2021,2538,17761,142.89735938291764
3504701,2021,196,5934,33.02999662959218
3504800,2021,1127,9139,123.3176496334391
3504909,2021,634,10993,57.673064677522056
3505005,2021,401,3498,114.63693539165237
3505104,2021,420,7468,56.239957150508836
3505203,2021,4567,35558,128.43804488441418
3505302,2021,5201,36126,143.9683330565244
3505351,2021,395,5760,68.57638888888889
3505401,2021,430,7632,56.341719077568136
3505500,2021,22806,122833,185.6667182271865
3505609,2021,2096,33180,63.17058468957203
3505708,2021,240518,276982,868.3524561162819
3505807,2021,4223,20953,201.54631794969694
3505906,2021,8317,62980,132.0577961257542
3506003,2021,89339,379297,235.53837757746567
3506102,2021,16059,77555,207.06595319450713
3506201,2021,264,3005,87.85357737104825
3506300,2021,1504,11158,134.79118121527156
3506359,2021,7686,64723,118.75222100335274
3506409,2021,670,8117,82.54281138351608
3506508,2021,21535,124883,172.44140515522528
3506607,2021,2101,32936,63.79038134564003
3506706,2021,1490,15018,99.21427620189107
3506805,2021,1487,12452,119.41856729842596
3506904,2021,833,11921,69.87668819729889
3507001,2021,12353,62170,198.69712079781246
3507100,2021,2882,25985,110.91014046565326
3507159,2021,291,3984,73.0421686746988
3507209,2021,218,838,260.1431980906921
3507308,2021,606,4868,124.48644207066557
3507407,2021,1645,16164,101.76936401880722
3507456,2021,377,2683,140.51434960864702
3507506,2021,26794,148130,180.88165800310537
3507605,2021,33009,170533,193.56370907683558
3507704,2021,243,5741,42.32712071067758
3507753,2021,164,2889,56.76704742125303
3507803,2021,3747,25277,148.2375281876805
3507902,2021,3748,24636,152.13508686475078
3508009,2021,2309,19965,115.65239168544953
3508108,2021,1575,17281,91.1405589954285
3508207,2021,371,4514,82.18874612317235
3508306,2021,501,4243,118.07683242988452
3508405,2021,8617,50429,170.8739019215134
3508504,2021,10940,95018,115.13607947967753
3508603,2021,2980,33581,88.74065691909115
3508702,2021,1193,19009,62.75974538376558
3508801,2021,2229,17843,124.92293896766239
3508900,2021,250,4193,59.62318149296446
3509007,2021,11439,102775,111.3013865239601
3509106,2021,248,5946,41.70871173898419
3509205,2021,31697,77934,406.7159391279801
3509254,2021,2723,28494,95.56397838141363
3509304,2021,862,10596,81.35145337863345
3509403,2021,3057,26393,115.82616602887128
3509452,2021,408,6057,67.36007924715206
3509502,2021,285083,1213792,234.8697305633914
3509601,2021,6206,85541,72.55000526063525
3509700,2021,9036,52405,172.4262952008396
3509809,2021,366,4997,73.2439463678207
3509908,2021,963,12541,76.7881349174707
3509957,2021,390,5204,74.94235203689469
3510005,2021,2932,31346,93.5366553946277
3510104,2021,424,2799,151.48267238299394
3510153,2021,289,5292,54.61073318216175
3510203,2021,4725,47118,100.28014771424934
3510302,2021,2548,20985,121.4200619490112
3510401,2021,8924,56379,158.28588658897817
3510500,2021,17933,123389,145.33710460413812
3510609,2021,21745,403183,53.93332556184164
3510708,2021,757,12349,61.300510162766216
3510807,2021,3973,30520,130.17693315858455
3510906,2021,305,2505,121.7564870259481
3511003,2021,1394,21267,65.54756195043964
3511102,2021,26061,122497,212.74806729960733
3511201,2021,464,7855,59.07065563335455
3511300,2021,5060,9346,541.4080890220415
3511409,2021,2584,20191,127.97781189638948
3511508,2021,8609,49802,172.8645435926268
3511607,2021,4016,18375,218.5578231292517
3511706,2021,1414,17367,81.41878274889157
3511904,2021,547,8757,62.46431426287541
3512001,2021,3531,18535,190.50445103857567
3512100,2021,1829,6216,294.24066924066926
3512209,2021,3767,28273,133.23665688112334
3512308,2021,2001,18019,111.04944780509462
3512407,2021,4856,24826,195.60138564408282
3512506,2021,414,6129,67.54772393538913
3512605,2021,378,4635,81.55339805825243
3512704,2021,481,4064,118.35629921259843
3512803,2021,5886,73474,80.10997087405069
3512902,2021,795,7298,108.93395450808441
3513009,2021,50775,253608,200.2105611810353
3513108,2021,5632,35579,158.2956238230417
3513207,2021,843,8718,96.69649002064693
3513306,2021,222,2046,108.50439882697947
3513405,2021,8460,82571,102.45727919003039
3513504,2021,10729,131626,81.51125157643627
3513603,2021,1143,21459,53.264364602264784
3513702,2021,4869,33910,143.5859628428192
