cod_municipio,ano,n_ensino_superior,pop_2021,n_ensino_superior_por_1k_hab
4209300,2021,10848,157349,68.94228752645394
4209409,2021,1621,46122,35.14591734963792
4209458,2021,94,1418,66.29055007052186
4209508,2021,389,7063,55.07574684978054
4209607,2021,709,15313,46.300528962319596
4209706,2021,195,12115,16.09574907139909
4209805,2021,182,3000,60.666666666666664
4209854,2021,186,4546,40.9150901891773
4209904,2021,507,12315,41.169305724725945
4210001,2021,839,13107,64.01159685664149
4210035,2021,471,5684,82.86418015482054
4210050,2021,100,1766,56.625141562853905
4210100,2021,2926,56561,51.73175863227312
4210209,2021,90,3454,26.05674580196873
4210308,2021,251,8156,30.774889651790094
4210407,2021,392,7378,53.13092979127135
4210506,2021,2964,26116,113.49364374329913
4210555,2021,98,1750,56.0
4210605,2021,1030,17125,60.14598540145985
4210704,2021,102,2480,41.12903225806452
4210803,2021,335,7001,47.85030709898586
4210852,2021,132,2283,57.81865965834428
4210902,2021,289,4218,68.51588430535799
4211009,2021,657,11889,55.26116578349735
4211058,2021,309,9906,31.193216232586312
4211108,2021,50,8269,6.046680372475511
4211207,2021,1033,17947,57.5583663007745
4211256,2021,105,2888,36.35734072022161
4211306,2021,4690,83626,56.083036376246625
4211405,2021,295,5092,57.93401413982718
4211454,2021,181,4329,41.81104181104181
4211504,2021,798,14782,53.98457583547558
4211603,2021,1003,15342,65.37609177421457
4211652,2021,100,2404,41.597337770382694
4211702,2021,1496,23038,64.93619237781057
4211751,2021,1240,18975,65.34914361001317
4211801,2021,386,7272,53.08030803080308
4211850,2021,87,2207,39.420027186225646
4211876,2021,102,1474,69.19945725915875
4211892,2021,75,2356,31.833616298811545
4211900,2021,12381,175272,70.63877858414351
4212007,2021,326,7372,44.221378187737386
4212056,2021,169,2650,63.77358490566038
4212106,2021,1220,16157,75.50906727734109
4212205,2021,677,19422,34.85737823087221
4212239,2021,172,3360,51.19047619047619
4212254,2021,373,9048,41.224580017683465
4212270,2021,283,4109,68.87320515940618
4212304,2021,354,7569,46.76971858898137
4212403,2021,214,3953,54.13609916519099
4212502,2021,1718,33284,51.61639226054561
4212601,2021,211,2760,76.44927536231884
4212650,2021,249,10159,24.51028644551629
4212700,2021,190,5905,32.17612193056731
4212809,2021,1497,23772,62.97324583543665
4212908,2021,2033,20712,98.15565855542681
4213005,2021,245,3596,68.13125695216908
4213104,2021,397,3745,106.00801068090787
4213153,2021,188,2888,65.09695290858726
4213203,2021,3366,34010,98.97089091443694
4213302,2021,124,4650,26.666666666666668
4213351,2021,185,3420,54.09356725146199
4213401,2021,337,11634,28.96682138559395
4213500,2021,1502,21932,68.4844063468904
4213609,2021,1611,35543,45.32538052499789
4213708,2021,661,17712,37.3193315266486
4213807,2021,162,7312,22.155361050328228
4213906,2021,98,1547,63.34841628959276
4214003,2021,840,17726,47.388017601263684
4214102,2021,72,2283,31.537450722733247
4214151,2021,182,2937,61.967994552264216
4214201,2021,716,9829,72.84566079967443
4214300,2021,154,2887,53.34257014201593
4214409,2021,233,6202,37.56852628184457
4214508,2021,218,5902,36.936631650288035
4214607,2021,256,7520,34.04255319148936
4214706,2021,427,11808,36.16192411924119
4214805,2021,7296,72006,101.32488959253395
4214904,2021,250,4620,54.112554112554115
4215000,2021,2198,42495,51.72373220378868
4215059,2021,153,2483,61.61900926298832
4215075,2021,193,4561,42.3152817364613
4215109,2021,430,11600,37.06896551724138
4215208,2021,170,4684,36.29376601195559
4215307,2021,339,7659,44.26165295730513
4215356,2021,129,3754,34.363345764517845
4215406,2021,313,4756,65.81160639192599
4215455,2021,330,12905,25.57148392096087
4215505,2021,472,16918,27.89927887457146
4215554,2021,129,2200,58.63636363636363
4215604,2021,122,2147,56.823474615742896
4215653,2021,401,8378,47.863451897827645
4215679,2021,188,8773,21.429385614954974
4215687,2021,98,2372,41.31534569983137
4215695,2021,108,1235,87.4493927125506
4215703,2021,1313,23579,55.68514355994741
4215752,2021,126,2287,55.09400961958898
4215802,2021,6799,85421,79.59401084042565
4215901,2021,94,2814,33.4044065387349
4216008,2021,729,11369,64.1217345412965
4216057,2021,321,5598,57.341907824222936
4216107,2021,441,9434,46.74581301674793
4216206,2021,3004,53746,55.892531537230674
4216255,2021,451,6402,70.44673539518901
4216305,2021,1464,38583,37.9441723038644
4216354,2021,223,3759,59.32428837456771
4216404,2021,314,7315,42.925495557074505
4216503,2021,1267,27139,46.68558163528501
4216602,2021,29428,250181,117.62683816916552
4216701,2021,675,13820,48.842257597684515
4216800,2021,221,8173,27.040254496512908
4216909,2021,2266,24291,93.2855790210366
4217006,2021,864,13650,63.2967032967033
4217105,2021,156,3171,49.195837275307476
4217154,2021,101,1807,55.89374654122856
4217204,2021,4327,40868,105.8774591367329
4217253,2021,171,5935,28.81213142375737
4217303,2021,723,9810,73.70030581039755
4217402,2021,1001,21991,45.51862125414942
4217501,2021,1220,17576,69.41283568502503
4217550,2021,188,3256,57.73955773955774
4217600,2021,818,14092,58.04711893272779
4217709,2021,1252,30733,40.737968958448576
4217758,2021,120,2423,49.52538175815105
4217808,2021,1357,18486,73.40690252082658
4217907,2021,486,8662,56.10713461094436
4217956,2021,119,1619,73.50216182828906
4218004,2021,3163,39155,80.78150938577448
4218103,2021,185,5343,34.624742653939734
4218202,2021,4037,44977,89.75698690441781
4218251,2021,41,7941,5.163077698022919
4218301,2021,1098,19366,56.697304554373645
4218350,2021,264,3966,66.56580937972768
4218400,2021,361,7093,50.895248836881436
4218509,2021,1007,7991,126.01676886497309
4218608,2021,337,7434,45.332257196663974
4218707,2021,9220,106422,86.63622183383136
4218756,2021,117,4525,25.85635359116022
4218806,2021,1003,12990,77.21324095458044
4218855,2021,111,2412,46.01990049751244
4218905,2021,481,11273,42.668322540583695
4218954,2021,129,2459,52.460349735664906
4219002,2021,1416,21344,66.34182908545728
4219101,2021,186,3571,52.08625035004201
4219150,2021,111,2432,45.641447368421055
4219176,2021,373,4451,83.80139294540552
4219200,2021,276,6329,43.60878495812925
4219309,2021,4731,53610,88.24846110800223
4219358,2021,174,4943,35.20129476026705
4219408,2021,194,3998,48.524262131065534
4219507,2021,3640,51642,70.48526393245808
4219606,2021,131,3903,33.56392518575455
4219705,2021,2083,28983,71.86971673049719
4219853,2021,147,3398,43.26074161271336
4220000,2021,380,12946,29.35269581337865
4300034,2021,183,4942,37.02954269526507
4300059,2021,220,3743,58.776382580817526
4300109,2021,576,16401,35.11980976769709
4300208,2021,273,6987,39.0725633319021
4300307,2021,163,5827,27.973228076197014
4300406,2021,2679,73028,36.68455934709974
4300455,2021,138,3374,40.901007705986956
4300471,2021,127,1949,65.16162134427911
4300505,2021,258,6067,42.52513598153948
4300554,2021,135,1613,83.69497830130192
4300570,2021,148,3036,48.74835309617918
4300604,2021,3578,211352,16.929104053900602
4300638,2021,179,7085,25.264643613267467
4300646,2021,282,7403,38.09266513575577
4300661,2021,71,1343,52.86671630677588
4300703,2021,268,5961,44.95889951350445
4300802,2021,656,13045,50.28746646224607
4300851,2021,149,3562,41.83043234138125
4300877,2021,239,5771,41.41396638364235
4300901,2021,362,6189,58.49087089998384
4301008,2021,1201,20967,57.28048838651214
4301057,2021,569,10279,55.35557933651133
4301073,2021,149,2951,50.491358861402915
4301107,2021,400,14177,28.214713973337094
4301206,2021,425,13413,31.685678073510772
4301305,2021,569,18238,31.19859633731769
4301404,2021,331,10423,31.756691931305767
4301503,2021,303,6602,45.89518327779461
4301552,2021,118,3535,33.380480905233384
4301602,2021,6119,121335,50.430625952940204
4301636,2021,534,14363,37.178862354661284
4301651,2021,166,6202,26.765559496936472
4301701,2021,298,6620,45.01510574018127
4301750,2021,138,7519,18.353504455379706
4301800,2021,58,5256,11.035007610350076
4301859,2021,110,3257,33.77341111452257
4301875,2021,243,4227,57.48757984386089
4301909,2021,300,13556,22.130421953378576
4301925,2021,48,1655,29.003021148036254
4301958,2021,212,2551,83.1046648373187
4302006,2021,183,11182,16.36558755142193
4302055,2021,50,1958,25.53626149131767
4302105,2021,12724,121803,104.46376526029736
4302154,2021,129,2092,61.66347992351817
4302204,2021,325,6712,48.420738974970206
4302220,2021,116,2468,47.00162074554295
4302238,2021,156,2616,59.63302752293578
4302253,2021,100,2778,35.99712023038157
4302303,2021,388,11309,34.30895746750376
4302352,2021,601,14255,42.1606453875833
4302378,2021,118,1899,62.13796735123749
4302402,2021,427,12390,34.463276836158194
4302451,2021,188,7702,24.409244352116332
4302501,2021,245,6205,39.4842868654311
4302584,2021,86,2111,40.738986262434864
4302600,2021,90,3311,27.18212020537602
4302659,2021,116,5104,22.727272727272727
4302709,2021,574,20952,27.395952653684613
4302808,2021,1296,33548,38.63121497555741
4302907,2021,354,12423,28.495532480077276
4303004,2021,3100,81869,37.865370286677496
4303103,2021,6284,131240,47.8817433709235
4303202,2021,128,5074,25.226645644461964
4303301,2021,260,4823,53.908355795148246
4303400,2021,226,4700,48.08510638297872
4303509,2021,2257,66478,33.951081560817116
4303558,2021,177,2742,64.55142231947484
4303608,2021,445,6406,69.46612550733687
4303673,2021,118,3395,34.75699558173785
4303707,2021,244,5398,45.20192663949611
4303806,2021,253,5438,46.52445752114748
4303905,2021,4709,69458,67.79636614932765
4304002,2021,136,4376,31.078610603290677
4304101,2021,158,3295,47.95144157814871
4304200,2021,936,31421,29.788994621431527
4304309,2021,284,6151,46.17135425134124
4304358,2021,488,9647,50.58567430289209
4304408,2021,1679,45488,36.91083362645093
4304507,2021,1344,56211,23.909910871537598
4304606,2021,17709,348208,50.85753342829573
4304614,2021,36,1705,21.114369501466275
4304622,2021,106,1641,64.59475929311395
4304630,2021,2758,54051,51.02588296238738
4304655,2021,139,3699,37.57772370911057
4304663,2021,682,25409,26.840883151639183
4304671,2021,235,4728,49.70389170896785
4304689,2021,238,12064,19.72811671087533
4304697,2021,110,2763,39.811798769453496
4304705,2021,3428,62265,55.0550068256645
4304713,2021,19,8350,2.2754491017964074
4304804,2021,2506,30241,82.8676300386892
4304853,2021,39,1351,28.867505551443376
4304903,2021,604,9051,66.73295768423378
4304952,2021,161,3216,50.06218905472637
4305009,2021,289,8701,33.214573037581886
4305108,2021,37339,517451,72.1594894975563
4305116,2021,75,2877,26.068821689259646
4305124,2021,182,6047,30.097569042500414
4305132,2021,133,4706,28.26179345516362
4305157,2021,125,2296,54.44250871080139
4305173,2021,250,12413,20.140175622331427
4305207,2021,849,14189,59.835083515399255
4305306,2021,457,9239,49.46422773027384
4305355,2021,1441,41258,34.92655969751321
4305371,2021,104,3252,31.980319803198032
4305405,2021,161,3719,43.29120731379403
4305439,2021,315,6770,46.5288035450517
4305447,2021,148,5480,27.00729927007299
4305454,2021,62,16583,3.7387686184646927
4305504,2021,111,4719,23.521932612841702
4305587,2021,71,2469,28.756581611988658
4305603,2021,176,3130,56.23003194888179
4305702,2021,388,6759,57.40494155940228
4305801,2021,504,9907,50.873120016150196
4305835,2021,47,1495,31.438127090301002
4305850,2021,100,2286,43.74453193350831
4305871,2021,152,2520,60.317460317460316
4305900,2021,238,7268,32.74628508530545
4305934,2021,55,1614,34.07682775712515
4305959,2021,189,3838,49.24439812402293
4305975,2021,223,2743,81.29784907036093
4306007,2021,499,13357,37.35868832821741
4306056,2021,196,8067,24.296516672864758
4306072,2021,120,2844,42.19409282700422
4306106,2021,3345,59922,55.82256934014219
4306130,2021,87,1799,48.36020011117287
4306205,2021,398,12402,32.09159812933398
4306304,2021,179,4736,37.795608108108105
4306320,2021,82,2761,29.699384281057586
4306353,2021,72,2378,30.277544154751894
4306379,2021,112,3002,37.30846102598268
4306403,2021,1785,33119,53.89655484767052
4306429,2021,78,2008,38.844621513944226
4306452,2021,124,3405,36.41703377386197
4306502,2021,426,15487,27.506941305611157
4306551,2021,91,2527,36.011080332409975
4306601,2021,1158,38339,30.204230678943112
4306700,2021,128,2999,42.6808936312104
4306734,2021,181,4462,40.564769161810844
4306759,2021,66,1975,33.41772151898734
4306767,2021,4426,41902,105.62741635244141
4306809,2021,1298,22880,56.73076923076923
4306908,2021,605,25960,23.305084745762713
4306924,2021,95,982,96.74134419551935
4306932,2021,417,8411,49.5779336583046
4306957,2021,118,2758,42.78462654097172
4306973,2021,102,2982,34.20523138832998
4307005,2021,9993,106633,93.71395346656288
4307054,2021,167,3170,52.6813880126183
4307104,2021,202,6814,29.64484884062225
4307203,2021,159,4819,32.994397177837726
4307302,2021,217,6802,31.902381652455162
4307401,2021,119,3287,36.20322482506845
4307450,2021,118,2885,40.901213171577126
4307500,2021,760,15591,48.746071451478414
4307559,2021,437,5940,73.56902356902357
4307609,2021,1643,50672,32.42421850331544
4307708,2021,3958,83279,47.52698759591254
4307807,2021,1377,34399,40.030233437018516
4307815,2021,134,3650,36.71232876712329
4307831,2021,102,2352,43.36734693877551
4307864,2021,134,2741,48.8872674206494
4307906,2021,5752,73061,78.72873352404156
4308003,2021,510,6663,76.5420981539847
4308052,2021,66,2284,28.896672504378284
4308078,2021,166,4608,36.02430555555556
4308102,2021,724,13640,53.0791788856305
4308201,2021,2248,31063,72.36905643369926
4308250,2021,65,1737,37.42084052964882
4308300,2021,324,10241,31.63753539693389
4308409,2021,194,6616,29.32285368802902
4308433,2021,84,2400,35.0
4308458,2021,213,4285,49.70828471411902
4308508,2021,2806,31498,89.08502127119182
4308607,2021,2685,35440,75.76185101580135
4308656,2021,143,2886,49.549549549549546
4308706,2021,237,5489,43.17726361814538
4308805,2021,191,8361,22.844157397440497
4308854,2021,129,1626,79.33579335793358
4308904,2021,1006,16184,62.160158180919424
4309001,2021,769,15863,48.47758935888546
4309050,2021,345,8204,42.05265724037055
4309100,2021,3679,36555,100.64286691287101
4309126,2021,89,2058,43.245869776482024
4309159,2021,106,4352,24.356617647058822
4309209,2021,9718,283620,34.26415626542557
4309258,2021,73,1490,48.993288590604024
4309308,2021,3750,98239,38.172212665031196
4309407,2021,1472,25968,56.68515095502156
4309506,2021,329,7463,44.084148465764436
4309555,2021,188,4917,38.23469595281676
4309571,2021,95,3019,31.467373302418018
4309605,2021,1732,19389,89.32900097993708
4309654,2021,235,6836,34.37682855471036
4309704,2021,254,4736,53.63175675675676
4309753,2021,84,4399,19.095248920209137
4309803,2021,191,4699,40.64694615875718
4309902,2021,315,7265,43.358568479008945
4309951,2021,145,4000,36.25
4310009,2021,1545,20413,75.6870621662666
4310108,2021,1846,37340,49.43760042849491
4310207,2021,6043,83764,72.1431641277876
4310306,2021,163,4066,40.08853910477127
4310330,2021,917,23271,39.405268359761074
4310363,2021,168,3100,54.193548387096776
4310405,2021,247,6109,40.43214928793583
4310413,2021,83,2215,37.47178329571106
4310439,2021,105,6689,15.697413664224847
4310462,2021,105,1880,55.851063829787236
4310504,2021,246,7141,34.44895672874947
4310538,2021,433,5537,78.20119198121726
4310553,2021,103,3460,29.76878612716763
4310579,2021,73,2065,35.351089588377725
4310603,2021,1246,37489,33.236416015364505
4310652,2021,110,2397,45.8906967042136
4310702,2021,117,3231,36.211699164345404
4310751,2021,57,1881,30.303030303030305
4310801,2021,1516,24690,61.40137707573916
4310850,2021,176,3773,46.647230320699705
4310876,2021,100,2706,36.95491500369549
4310900,2021,213,3546,60.06768189509306
4311007,2021,841,26500,31.735849056603772
4311106,2021,382,10765,35.485369252206226
4311122,2021,111,3662,30.311305297651558
4311130,2021,132,3486,37.8657487091222
4311155,2021,198,8566,23.114639271538643
4311205,2021,800,19224,41.61464835622139
4311239,2021,86,2921,29.441971927422117
4311254,2021,117,6461,18.10865191146881
4311270,2021,95,1607,59.11636589919104
4311304,2021,1070,27778,38.519691842465264
4311403,2021,8440,85033,99.25558312655087
4311429,2021,104,2566,40.53000779423227
4311502,2021,283,7444,38.01719505642128
4311601,2021,179,5152,34.743788819875775
4311627,2021,291,6125,47.51020408163265
4311643,2021,84,1719,48.86561954624782
4311700,2021,198,5427,36.48424543946932
4311718,2021,199,4562,43.621218763700135
4311734,2021,124,2973,41.70871173898419
4311759,2021,242,7307,33.118927056247436
4311775,2021,208,6681,31.133063912587936
4311791,2021,71,2702,26.27683197631384
4311809,2021,3496,44858,77.93481653216817
4311908,2021,181,4319,41.90784903912943
4311981,2021,149,3888,38.32304526748971
4312005,2021,76,2009,37.829766052762565
4312054,2021,129,3995,32.29036295369212
4312104,2021,147,4797,30.64415259537211
4312138,2021,164,2542,64.51612903225806
4312153,2021,217,4573,47.45243822436038
4312179,2021,86,1629,52.79312461632904
4312203,2021,141,4314,32.68428372739916
4312252,2021,139,8103,17.154140441811673
4312302,2021,217,4911,44.18652005701487
4312351,2021,74,1441,51.35322692574601
4312377,2021,134,3232,41.460396039603964
4312385,2021,116,2530,45.8498023715415
4312401,2021,4129,65721,62.82618949802955
4312427,2021,125,3113,40.15419209765499
4312443,2021,131,2919,44.878383007879414
4312450,2021,260,6589,39.45970556988921
4312476,2021,258,6513,39.61308152924919
4312500,2021,327,12847,25.453413248229158
4312609,2021,259,4961,52.207216287038904
4312617,2021,187,3173,58.93476205483769
4312625,2021,69,1897,36.3732208750659
4312658,2021,1831,17758,103.10845815970266
4312674,2021,69,1674,41.21863799283154
4312708,2021,439,11633,37.73747098770738
4312757,2021,340,3663,92.82009282009282
4312807,2021,331,4826,68.58682138416908
4312906,2021,625,10005,62.4687656171914
4312955,2021,158,1753,90.1312036508842
4313003,2021,110,3337,32.96373988612526
4313011,2021,189,2688,70.3125
4313037,2021,248,5410,45.84103512014787
4313060,2021,601,21875,27.474285714285713
4313086,2021,79,2558,30.883502736512902
4313102,2021,279,6515,42.82425172678435
4313201,2021,1437,21536,66.72548291233284
4313300,2021,1917,27648,69.3359375
4313334,2021,113,2218,50.94679891794409
4313359,2021,111,3717,29.862792574656982
4313375,2021,1736,29905,58.050493228557094
4313391,2021,149,4222,35.29133112269067
4313409,2021,14162,247032,57.328605200945624
4313425,2021,97,3256,29.791154791154792
4313441,2021,105,2200,47.72727272727273
4313466,2021,23,1712,13.434579439252337
4313490,2021,130,4175,31.137724550898202
4313508,2021,2254,46414,48.56293359762141
4313607,2021,151,3778,39.96823716251985
4313656,2021,403,11330,35.56928508384819
4313706,2021,1302,33131,39.298542150855695
4313805,2021,376,7056,53.28798185941043
4313904,2021,3373,44128,76.43672951414068
4313953,2021,345,9083,37.98304524936695
4314001,2021,494,7727,63.93166817652388
4314027,2021,217,7623,28.46648301193756
4314035,2021,154,3862,39.8757120662869
4314050,2021,1930,58858,32.79078460022427
4314068,2021,111,5747,19.31442491734818
4314076,2021,213,6574,32.400365074536055
4314100,2021,18108,204722,88.4516563925714
4314134,2021,107,2299,46.54197477163984
4314159,2021,181,8515,21.256605989430415
4314175,2021,149,1954,76.25383828045035
4314209,2021,227,7706,29.457565533350635
4314308,2021,193,3857,50.03889032927145
4314407,2021,22013,343132,64.15315388829954
4314423,2021,323,5738,56.29139072847682
4314456,2021,196,2580,75.96899224806202
4314464,2021,111,1918,57.87278415015641
4314472,2021,216,4329,49.896049896049895
4314498,2021,51,4899,10.41028781383956
4314506,2021,413,12195,33.866338663386635
4314548,2021,125,3036,41.17259552042161
4314555,2021,102,2254,45.25288376220053
4314605,2021,574,20704,27.724111282843896
4314704,2021,320,10019,31.939315300928236
4314753,2021,102,2101,48.54831032841504
4314779,2021,153,3901,39.220712637785184
4314787,2021,61,1524,40.026246719160106
4314803,2021,1195,37561,31.814914405899735
4314902,2021,290168,1488252,194.9723568320419
4315008,2021,117,4594,25.468001741401828
4315057,2021,86,2352,36.564625850340136
4315073,2021,48,1308,36.69724770642202
4315107,2021,299,10194,29.33097900725917
4315131,2021,69,1612,42.80397022332506
4315149,2021,166,2937,56.52025876744978
4315156,2021,170,6239,27.247956403269754
4315172,2021,75,1938,38.69969040247678
4315206,2021,127,3889,32.6562098225765
4315305,2021,545,22607,24.107577299066662
4315313,2021,86,1856,46.33620689655172
4315321,2021,103,2790,36.91756272401434
4315354,2021,195,3803,51.27530896660531
4315404,2021,174,11669,14.911303453594995
4315453,2021,52,2079,25.012025012025013
4315503,2021,591,15744,37.53810975609756
4315552,2021,114,2660,42.857142857142854
4315602,2021,12353,211965,58.278489373245584
4315701,2021,801,38265,20.93296746373971
4315750,2021,157,4676,33.57570573139436
4315800,2021,408,11471,35.567953970883096
4315909,2021,407,5868,69.35923653715065
4315958,2021,66,2296,28.745644599303137
4316006,2021,918,21453,42.79121801146693
4316105,2021,349,10617,32.87180936234341
4316204,2021,217,5080,42.71653543307087
4316303,2021,238,6797,35.01544799176107
4316402,2021,1089,39314,27.700055959709008
4316428,2021,85,2605,32.629558541266796
4316436,2021,136,2622,51.86880244088482
4316451,2021,454,12481,36.37529044147104
4316477,2021,175,2733,64.03219904866447
4316501,2021,420,7889,53.23868677905945
4316600,2021,793,16328,48.56687898089172
4316709,2021,562,7909,71.05828802629915
4316733,2021,70,1634,42.83965728274174
4316758,2021,270,6681,40.41311180960934
4316808,2021,10458,131365,79.61024626041944
4316907,2021,22072,283677,77.8068013973639
4316956,2021,173,6364,27.184160905091137
4316972,2021,111,2578,43.0566330488751
4317004,2021,169,8067,20.949547539357877
4317103,2021,2442,76321,31.996436105396942
4317202,2021,5545,73575,75.36527353041114
4317251,2021,53,1726,30.70683661645423
4317301,2021,1483,29483,50.30017298103992
4317400,2021,2226,49360,45.09724473257698
4317509,2021,4505,77568,58.07807343234323
4317558,2021,87,2123,40.97974564295808
4317608,2021,1485,43171,34.39809131129694
4317707,2021,360,10050,35.82089552238806
4317756,2021,141,2019,69.83655274888558
4317806,2021,587,13848,42.38879260543039
4317905,2021,788,14216,55.4305008441193
4317954,2021,102,2305,44.251626898047725
4318002,2021,2414,60019,40.22059681100985
4318051,2021,135,3083,43.78851767758677
4318101,2021,403,18205,22.136775611095853
4318200,2021,628,21801,28.80601807256548
4318309,2021,1799,62147,28.947495454326035
4318408,2021,704,24412,28.83827625757824
4318424,2021,167,4641,35.98362421891834
4318432,2021,236,2543,92.80377506881636
4318440,2021,97,2816,34.44602272727273
4318457,2021,108,2514,42.95942720763723
4318465,2021,89,1943,45.805455481214615
4318481,2021,155,4865,31.86022610483042
4318499,2021,199,2056,96.78988326848248
4318507,2021,911,27721,32.863172324230725
4318606,2021,318,6922,45.940479630164695
4318614,2021,99,2437,40.62371768567911
4318622,2021,173,3543,48.82867626305391
4318705,2021,13736,238648,57.557574335422885
4318804,2021,1351,43540,31.028938906752412
4318903,2021,1451,33293,43.58273510948247
4319000,2021,1116,21658,51.52830362914396
4319109,2021,280,5380,52.04460966542751
4319125,2021,83,3231,25.68864128752708
4319158,2021,312,7683,40.609137055837564
4319208,2021,178,5208,34.17818740399385
4319307,2021,231,5720,40.38461538461539
4319356,2021,129,3842,33.57626236335242
4319364,2021,89,2017,44.12493802677243
4319372,2021,148,2949,50.18650389962699
4319406,2021,596,16148,36.90859549170176
4319505,2021,887,25959,34.16926692091375
4319604,2021,748,23555,31.755465930800256
4319703,2021,142,3259,43.571647744706965
4319711,2021,77,2245,34.29844097995546
4319737,2021,78,2729,28.581898131183582
4319752,2021,96,2266,42.36540158870256
4319802,2021,260,8732,29.775538250114522
4319901,2021,2674,80037,33.40954808401114
4320008,2021,4294,141808,30.28037910414081
4320107,2021,1732,24763,69.94306021079836
4320206,2021,731,10713,68.23485484924858
4320230,2021,100,2891,34.59010722933241
4320263,2021,175,7444,23.508866200967223
4320305,2021,264,5107,51.69375367143137
4320321,2021,91,2770,32.851985559566785
4320354,2021,125,5609,22.28561240862899
4320404,2021,982,17795,55.184040460803594
4320453,2021,53,1924,27.546777546777548
4320503,2021,257,5315,48.35371589840075
4320552,2021,179,6537,27.38259140278415
4320578,2021,62,1950,31.794871794871796
4320602,2021,139,3631,38.28146516111264
4320651,2021,109,2374,45.914069081718615
4320677,2021,225,10162,22.141310765597325
4320701,2021,601,15005,40.05331556147951
4320800,2021,1206,31035,38.8593523441276
4320859,2021,136,4769,28.517508911721535
4320909,2021,2280,24552,92.86412512218963
4321006,2021,559,10577,52.85052472345656
4321105,2021,342,17332,19.732287099007618
4321204,2021,2463,57584,42.77229786051681
4321303,2021,1151,26885,42.811976938813466
4321329,2021,168,3077,54.59863503412415
4321352,2021,103,5483,18.785336494619735
4321402,2021,687,13434,51.13890129522108
4321436,2021,384,11315,33.93725143614671
4321451,2021,2104,33766,62.311200616004264
4321469,2021,174,3055,56.95581014729951
4321477,2021,145,5616,25.81908831908832
4321493,2021,93,2772,33.54978354978355
4321501,2021,1968,39064,50.37886545156666
4321600,2021,1777,52632,33.76272989816081
4321626,2021,69,2334,29.56298200514139
4321634,2021,126,2643,47.67309875141884
4321667,2021,362,11115,32.56860098965362
4321709,2021,822,28581,28.760365277631994
4321808,2021,1723,23876,72.16451666945888
4321832,2021,116,2669,43.46197077557137
4321857,2021,188,4251,44.22488826158551
4321907,2021,1382,23852,57.940633909106154
4321956,2021,463,5791,79.951649110689
4322004,2021,2073,29856,69.43327974276528
4322103,2021,226,5644,40.042523033309706
4322152,2021,132,4577,28.839851431068386
4322186,2021,76,1459,52.090472926662095
4322202,2021,729,24068,30.289180654811368
4322251,2021,391,4939,79.16582304110143
4322301,2021,325,7810,41.613316261203586
4322327,2021,140,3423,40.899795501022496
4322343,2021,59,1983,29.752899646999495
4322350,2021,48,1118,42.93381037567084
4322376,2021,84,2321,36.191296854803966
4322400,2021,5058,126866,39.868837986536974
4322509,2021,2780,66575,41.75741644761547
4322525,2021,105,3515,29.871977240398294
4322533,2021,241,11828,20.375380453161988
4322541,2021,213,5981,35.61277378364822
4322558,2021,114,2122,53.72290292177191
4322608,2021,3379,71973,46.948161115974045
4322707,2021,991,27099,36.56961511494889
4322806,2021,1725,26533,65.01337956506991
4322855,2021,58,1795,32.31197771587744
4322905,2021,168,4690,35.82089552238806
4323002,2021,4124,256302,16.090393364078313
4323101,2021,108,4599,23.483365949119374
4323200,2021,204,2860,71.32867132867133
4323309,2021,280,3396,82.44994110718493
4323358,2021,115,2080,55.28846153846154
4323408,2021,397,4363,90.99243639697455
4323457,2021,132,4277,30.862754267009585
4323507,2021,138,2739,50.38335158817087
4323606,2021,88,1557,56.5189466923571
4323705,2021,135,2855,47.285464098073554
4323754,2021,116,3092,37.51617076326003
4323770,2021,152,3031,50.148465852853846
4323804,2021,796,16775,47.45156482861401
5000203,2021,1156,15776,73.27586206896552
5000252,2021,198,5417,36.55159682481078
5000609,2021,1904,39826,47.80796464621102
5000708,2021,744,25237,29.480524626540397
5000807,2021,353,9076,38.893785808726314
5000856,2021,781,10932,71.44163922429564
5000906,2021,362,9020,40.133037694013304
5001003,2021,1224,26069,46.95231884613909
5001102,2021,1831,48029,38.12280080784526
5001243,2021,426,12332,34.54427505676289
5001508,2021,384,7266,52.84888521882741
5001904,2021,1021,23325,43.77277599142551
5002001,2021,450,11349,39.65107057890563
5002100,2021,690,24735,27.895694360218315
5002159,2021,431,7838,54.98851747894871
5002209,2021,984,22190,44.34429923388914
5002308,2021,497,11853,41.93031300092804
5002407,2021,1119,30593,36.57699473735822
5002605,2021,598,13693,43.671949171109326
5002704,2021,117686,906092,129.88305823249738
5002803,2021,258,6182,41.73406664509867
5002902,2021,1015,22002,46.1321698027452
5002951,2021,1967,25865,76.0487144790257
5003108,2021,206,6054,34.02708952758507
5003157,2021,633,15352,41.23241271495571
5003207,2021,4485,112058,40.023916186260685
5003256,2021,1149,21142,54.346797843155805
5003306,2021,1200,33459,35.86478974267013
5003454,2021,501,12984,38.58595194085028
5003488,2021,391,11467,34.097845992849045
5003504,2021,224,5975,37.48953974895397
5003702,2021,18940,225495,83.99299319275372
5003751,2021,480,12400,38.70967741935484
5003801,2021,807,19170,42.09702660406886
5003900,2021,130,3059,42.49754821837202
5004007,2021,414,9950,41.608040201005025
5004106,2021,303,9824,30.842833876221498
5004304,2021,497,16176,30.724530168150345
5004403,2021,321,7588,42.3036373220875
